h0,h1,h2,h3,h4,Final Score
5,5,4,4,9,32532.0
5,5,4,4,7,23970.0
5,5,4,4,10,32532.0
5,5,4,4,0,31495.0
5,5,4,3,10,53723.0
5,5,4,3,0,53640.0
5,5,4,3,6,53507.0
5,5,4,3,1,32101.0
5,5,4,7,4,24058.0
5,5,4,7,1,24492.0
5,5,4,7,5,41790.0
5,5,4,7,8,41800.0
5,5,4,5,1,31130.0
5,5,4,5,10,54288.0
5,5,4,5,2,31298.0
5,5,4,5,5,52758.0
5,5,5,1,0,64389.0
5,5,5,1,8,67552.0
5,5,5,1,5,67552.0
5,5,5,1,6,64500.0
5,5,5,2,7,83045.0
5,5,5,2,0,95510.0
5,5,5,2,10,99068.0
5,5,5,2,1,65448.0
5,5,5,11,5,129979.0
5,5,5,11,2,96332.0
5,5,5,11,10,134302.0
5,5,5,11,8,134302.0
5,5,5,7,7,87274.0
5,5,5,7,6,99823.0
5,5,5,7,0,109637.0
5,5,5,7,8,109966.0
5,5,3,5,8,122755.0
5,5,3,5,1,66639.0
5,5,3,5,0,122590.0
5,5,3,5,5,119538.0
5,5,3,7,7,93131.0
5,5,3,7,8,105830.0
5,5,3,7,5,103336.0
5,5,3,7,11,111726.0
5,5,3,2,8,97900.0
5,5,3,2,4,39047.0
5,5,3,2,7,80317.0
5,5,3,2,2,97900.0
5,5,3,8,8,126860.0
5,5,3,8,1,67830.0
5,5,3,8,11,135372.0
5,5,3,8,10,126860.0
5,5,6,1,9,65048.0
5,5,6,1,10,65048.0
5,5,6,1,11,73431.0
5,5,6,1,6,62087.0
5,5,6,9,0,121944.0
5,5,6,9,4,38744.0
5,5,6,9,11,130375.0
5,5,6,9,6,118019.0
5,5,6,2,11,98278.0
5,5,6,2,1,59496.0
5,5,6,2,3,87517.0
5,5,6,2,5,89630.0
5,5,6,8,2,90518.0
5,5,6,8,3,119068.0
5,5,6,8,9,122048.0
5,5,6,8,6,113851.0
5,6,5,4,7,39162.0
5,6,5,4,0,42353.0
5,6,5,4,1,23493.0
5,6,5,4,8,42909.0
5,6,5,0,9,121912.0
5,6,5,0,7,102300.0
5,6,5,0,2,91382.0
5,6,5,0,10,121912.0
5,6,5,10,10,122014.0
5,6,5,10,1,63934.0
5,6,5,10,6,117359.0
5,6,5,10,9,122014.0
5,6,5,11,6,123062.0
5,6,5,11,2,86930.0
5,6,5,11,7,100825.0
5,6,5,11,4,55277.0
5,6,6,11,3,113155.0
5,6,6,11,9,129054.0
5,6,6,11,7,106800.0
5,6,6,11,2,82554.0
5,6,6,10,0,117405.0
5,6,6,10,11,125854.0
5,6,6,10,9,117517.0
5,6,6,10,2,85477.0
5,6,6,7,1,55471.0
5,6,6,7,2,71369.0
5,6,6,7,6,95709.0
5,6,6,7,10,102259.0
5,6,6,5,6,110120.0
