h0,h1,h2,h3,h4,Final Score
5,11,10,3,0,130614.0
5,11,10,3,9,133746.0
5,11,10,3,8,133746.0
5,11,10,3,1,71502.0
5,11,10,5,6,130540.0
5,11,10,5,5,134146.0
5,11,10,5,11,144065.0
5,11,10,5,10,136741.0
5,11,10,4,4,27353.0
5,11,10,4,0,55289.0
5,11,10,4,3,54423.0
5,11,10,4,5,58441.0
5,11,10,1,4,28679.0
5,11,10,1,0,68184.0
5,11,10,1,7,64049.0
5,11,10,1,6,73582.0
5,11,5,0,3,126673.0
5,11,5,0,8,132072.0
5,11,5,0,1,69970.0
5,11,5,0,4,45683.0
5,11,5,10,6,132417.0
5,11,5,10,8,138186.0
5,11,5,10,0,131877.0
5,11,5,10,2,98866.0
5,11,5,7,0,111936.0
5,11,5,7,11,123874.0
5,11,5,7,1,66599.0
5,11,5,7,4,44109.0
5,11,5,5,8,136605.0
5,11,5,5,5,131211.0
5,11,5,5,3,126985.0
5,11,5,5,4,53446.0
5,11,9,10,9,140045.0
5,11,9,10,6,130834.0
5,11,9,10,3,127625.0
5,11,9,10,2,100145.0
5,11,9,11,11,152655.0
5,11,9,11,6,141811.0
5,11,9,11,0,133002.0
5,11,9,11,5,143331.0
5,11,9,4,10,62978.0
5,11,9,4,8,62978.0
5,11,9,4,4,29206.0
5,11,9,4,7,62865.0
5,11,9,3,4,55612.0
5,11,9,3,0,127408.0
5,11,9,3,7,106444.0
5,11,9,3,8,130600.0
5,11,7,2,8,71329.0
5,11,7,2,1,51791.0
5,11,7,2,11,81455.0
5,11,7,2,2,71329.0
5,11,7,11,1,72500.0
5,11,7,11,3,109028.0
5,11,7,11,6,113945.0
5,11,7,11,4,56806.0
5,11,7,5,2,72372.0
5,11,7,5,6,106469.0
5,11,7,5,4,39602.0
5,11,7,5,7,97490.0
5,11,7,6,3,99699.0
5,11,7,6,0,103172.0
5,11,7,6,6,105096.0
5,11,7,6,11,113638.0
5,7,7,1,0,55580.0
5,7,7,1,11,64312.0
5,7,7,1,7,46578.0
5,7,7,1,3,54749.0
5,7,7,3,2,70080.0
5,7,7,3,1,54464.0
5,7,7,3,9,95900.0
5,7,7,3,3,93382.0
5,7,7,11,9,104919.0
5,7,7,11,2,71059.0
5,7,7,11,5,103088.0
5,7,7,11,1,61777.0
5,7,7,10,11,106934.0
5,7,7,10,3,95674.0
5,7,7,10,10,99606.0
5,7,7,10,9,99606.0
5,7,0,5,4,47395.0
5,7,0,5,5,109551.0
5,7,0,5,3,108879.0
5,7,0,5,7,94875.0
5,7,0,7,4,32851.0
5,7,0,7,9,102170.0
5,7,0,7,6,95613.0
5,7,0,7,11,107195.0
5,7,0,4,10,51587.0
5,7,0,4,3,45432.0
5,7,0,4,5,51581.0
5,7,0,4,11,60111.0
5,7,0,0,1,64415.0
5,7,0,0,4,39596.0
5,7,0,0,7,91591.0
5,7,0,0,9,115283.0
5,7,4,8,1,26953.0
5,7,4,8,4,27469.0
5,7,4,8,5,40008.0
5,7,4,8,8,40879.0
5,7,4,3,2,24353.0
5,7,4,3,6,36935.0
5,7,4,3,9,39543.0
5,7,4,3,0,39411.0
5,7,4,4,8,15897.0
5,7,4,4,10,15897.0
5,7,4,4,4,14821.0
5,7,4,4,5,15890.0
5,7,4,0,3,38702.0
5,7,4,0,6,40585.0
5,7,4,0,7,30907.0
5,7,4,0,4,20570.0
5,7,8,9,5,114505.0
5,7,8,9,3,110912.0
5,7,8,9,11,123655.0
5,7,8,9,9,115454.0
5,7,8,4,4,20027.0
5,7,8,4,3,34870.0
5,7,8,4,7,33127.0
5,7,8,4,6,35339.0
5,7,8,0,3,110762.0
5,7,8,0,1,62838.0
5,7,8,0,8,115282.0
5,7,8,0,7,94683.0
5,7,8,10,5,113559.0
5,7,8,10,11,121562.0
5,7,8,10,8,115454.0
5,7,8,10,0,115300.0
5,3,5,4,2,28074.0
5,3,5,4,8,48074.0
5,3,5,4,9,48074.0
5,3,5,4,7,41463.0
5,3,5,0,8,128868.0
5,3,5,0,6,123662.0
5,3,5,0,2,98058.0
5,3,5,0,9,128868.0
5,3,5,11,6,126575.0
5,3,5,11,4,51163.0
5,3,5,11,1,74863.0
5,3,5,11,2,95301.0
5,3,5,2,2,98343.0
5,3,5,2,6,94162.0
5,3,5,2,3,92815.0
5,3,5,2,7,76876.0
5,3,8,3,6,119186.0
5,3,8,3,3,122860.0
5,3,8,3,4,48000.0
5,3,8,3,5,125535.0
5,3,8,7,4,45361.0
5,3,8,7,9,105052.0
5,3,8,7,8,105052.0
5,3,8,7,0,104907.0
5,3,8,1,4,32090.0
5,3,8,1,6,66032.0
5,3,8,1,1,70027.0
5,3,8,1,5,67567.0
5,3,8,9,4,45522.0
5,3,8,9,3,128120.0
5,3,8,9,9,130875.0
5,3,8,9,0,130818.0
5,3,6,10,1,67209.0
5,3,6,10,6,114102.0
5,3,6,10,2,93511.0
5,3,6,10,10,124921.0
5,3,6,5,4,55404.0
5,3,6,5,0,122346.0
5,3,6,5,8,122463.0
5,3,6,5,6,117686.0
5,3,6,2,8,96461.0
5,3,6,2,2,96461.0
5,3,6,2,9,96461.0
5,3,6,2,10,96461.0
5,3,6,7,5,103608.0
5,3,6,7,10,103710.0
5,3,6,7,4,42770.0
5,3,6,7,0,103515.0
5,3,10,10,1,70093.0
5,3,10,10,5,126042.0
5,3,10,10,0,130827.0
5,3,10,10,9,130875.0
5,3,10,9,3,127332.0
5,3,10,9,11,136399.0
5,3,10,9,8,130875.0
5,3,10,9,0,130814.0
5,3,10,3,2,95508.0
5,3,10,3,4,57620.0
5,3,10,3,7,104741.0
5,3,10,3,8,126788.0
5,3,10,4,11,51502.0
5,3,10,4,8,46594.0
5,3,10,4,6,44495.0
5,3,10,4,4,22847.0
