h0,h1,h2,h3,h4,h5,h6,Final Score
5,9,4,4,5,3,5,21813.0
5,9,4,4,5,3,10,21911.0
5,9,4,4,5,4,5,13997.0
5,9,4,4,5,4,3,13503.0
5,9,4,4,5,4,6,13997.0
5,9,4,4,11,2,4,12125.0
5,9,4,4,11,2,3,16182.0
5,9,4,4,11,2,2,20437.0
5,9,4,4,11,8,2,20357.0
5,9,4,4,11,8,4,18305.0
5,9,4,4,11,8,9,30817.0
5,9,4,4,11,6,11,31678.0
5,9,4,4,11,6,0,23799.0
5,9,4,4,11,6,8,28259.0
5,9,4,11,9,11,9,84086.0
5,9,4,11,9,11,1,49296.0
5,9,4,11,9,11,0,69947.0
5,9,4,11,9,1,7,35809.0
5,9,4,11,9,1,4,23901.0
5,9,4,11,9,1,6,38858.0
5,9,4,11,9,6,11,80610.0
5,9,4,11,9,6,10,75097.0
5,9,4,11,9,6,8,75097.0
5,9,4,11,0,8,2,41691.0
5,9,4,11,0,8,3,65602.0
5,9,4,11,0,8,5,69461.0
5,9,4,11,0,11,11,81978.0
5,9,4,11,0,11,6,71479.0
5,9,4,11,0,11,2,41952.0
5,9,4,11,0,3,0,64514.0
5,9,4,11,0,3,7,61287.0
5,9,4,11,0,3,6,60127.0
5,9,4,11,4,11,7,39169.0
5,9,4,11,4,11,8,46413.0
5,9,4,11,4,11,11,57131.0
5,9,4,11,4,3,2,21611.0
5,9,4,11,4,3,3,33190.0
5,9,4,11,4,3,6,33709.0
5,9,4,11,4,1,2,20242.0
5,9,4,11,4,1,0,22796.0
5,9,4,11,4,1,6,24616.0
5,5,0,4,8,11,3,48939.0
5,5,0,4,8,11,7,51436.0
5,5,0,4,8,11,6,57439.0
5,5,0,4,8,2,6,27721.0
5,5,0,4,8,2,7,26393.0
5,5,0,4,8,2,8,28344.0
5,5,0,4,8,0,8,49721.0
5,5,0,4,8,0,4,19110.0
5,5,0,4,8,0,9,49721.0
5,5,0,4,9,4,9,20719.0
5,5,0,4,9,4,10,20719.0
5,5,0,4,9,4,2,15579.0
5,5,0,4,9,9,5,49956.0
5,5,0,4,9,9,2,32904.0
5,5,0,4,9,9,10,50064.0
5,5,0,4,9,10,2,30854.0
5,5,0,4,9,10,3,48949.0
5,5,0,4,9,10,10,50064.0
5,5,0,4,4,1,3,21536.0
5,5,0,4,4,1,2,17814.0
5,5,0,4,4,1,4,11342.0
5,5,0,4,4,8,2,19666.0
5,5,0,4,4,8,6,28022.0
5,5,0,4,4,8,8,28026.0
5,5,0,4,4,7,9,27981.0
5,5,0,4,4,7,7,25576.0
5,5,0,4,4,7,6,25285.0
5,5,0,3,6,11,11,130321.0
5,5,0,3,6,11,2,84697.0
5,5,0,3,6,11,6,116700.0
5,5,0,3,6,5,10,116213.0
5,5,0,3,6,5,11,125431.0
5,5,0,3,6,5,7,95861.0
5,5,0,3,6,7,10,99076.0
5,5,0,3,6,7,7,78630.0
5,5,0,3,6,7,4,39720.0
5,5,0,3,1,9,9,68204.0
5,5,0,3,1,9,6,63175.0
5,5,0,3,1,9,4,21917.0
5,5,0,3,1,5,8,67892.0
5,5,0,3,1,5,1,67774.0
5,5,0,3,1,5,3,65303.0
5,5,0,3,1,6,2,60648.0
5,5,0,3,1,6,6,62019.0
5,5,0,3,1,6,8,65638.0
5,5,0,3,4,2,2,26292.0
5,5,0,3,4,2,3,24774.0
5,5,0,3,4,2,1,16196.0
5,5,0,3,4,3,9,40134.0
5,5,0,3,4,3,10,40134.0
5,5,0,3,4,3,7,33790.0
5,5,0,3,4,5,1,29136.0
5,5,0,3,4,5,7,36584.0
5,5,0,3,4,5,3,39324.0
5,5,0,8,1,10,4,33496.0
5,5,0,8,1,10,9,70248.0
5,5,0,8,1,10,0,67344.0
5,5,0,8,1,9,0,67334.0
5,5,0,8,1,9,6,68159.0
5,5,0,8,1,9,9,70248.0
5,5,0,8,1,0,0,67345.0
5,5,0,8,1,0,10,67345.0
5,5,0,8,1,0,6,65410.0
5,5,0,8,6,4,2,30743.0
5,5,0,8,6,4,5,52229.0
5,5,0,8,6,4,6,44660.0
5,5,0,8,6,10,10,126716.0
5,5,0,8,6,10,8,126716.0
5,5,0,8,6,10,11,132218.0
5,5,0,8,6,0,3,121267.0
5,5,0,8,6,0,2,95578.0
5,5,0,8,6,0,10,126538.0
5,5,0,8,4,6,4,21460.0
5,5,0,8,4,6,3,42568.0
5,5,0,8,4,6,10,45037.0
5,5,0,8,4,4,10,24742.0
5,5,0,8,4,4,1,16792.0
5,5,0,8,4,4,11,30862.0
5,5,0,8,4,8,4,16906.0
5,5,0,8,4,8,9,47776.0
5,5,0,8,4,8,5,47772.0
5,5,3,7,11,3,3,100959.0
5,5,3,7,11,3,11,116448.0
5,5,3,7,11,3,0,101248.0
5,5,3,7,11,9,4,46204.0
5,5,3,7,11,9,8,113034.0
5,5,3,7,11,9,2,71114.0
5,5,3,7,11,4,9,45165.0
5,5,3,7,11,4,1,31007.0
5,5,3,7,11,4,6,45141.0
5,5,3,7,10,10,6,96438.0
5,5,3,7,10,10,8,104144.0
5,5,3,7,10,10,11,109926.0
5,5,3,7,10,11,1,63769.0
5,5,3,7,10,11,3,103325.0
5,5,3,7,10,11,6,102196.0
5,5,3,7,10,4,10,36146.0
5,5,3,7,10,4,2,21886.0
5,5,3,7,10,4,0,35910.0
5,5,3,7,0,0,9,103958.0
5,5,3,7,0,0,8,103958.0
5,5,3,7,0,0,1,56788.0
5,5,3,7,0,5,5,99536.0
5,5,3,7,0,5,4,42431.0
5,5,3,7,0,5,3,99366.0
5,5,3,7,0,8,9,103958.0
5,5,3,7,0,8,1,57020.0
5,5,3,7,0,8,4,40411.0
5,5,3,3,4,9,2,26558.0
5,5,3,3,4,9,8,42848.0
5,5,3,3,4,9,0,42479.0
5,5,3,3,4,7,10,39282.0
5,5,3,3,4,7,7,33892.0
5,5,3,3,4,7,4,20893.0
5,5,3,3,4,1,11,35837.0
5,5,3,3,4,1,8,29630.0
5,5,3,3,4,1,9,29630.0
5,5,3,3,11,10,4,44352.0
5,5,3,3,11,10,9,131364.0
5,5,3,3,11,10,1,70802.0
5,5,3,3,11,0,8,123351.0
5,5,3,3,11,0,10,123351.0
5,5,3,3,11,0,3,120193.0
5,5,3,3,11,11,7,114567.0
5,5,3,3,11,11,9,140405.0
5,5,3,3,11,11,1,78109.0
5,5,3,3,10,1,8,67485.0
5,5,3,3,10,1,5,66160.0
5,5,3,3,10,1,4,26402.0
5,5,3,3,10,10,9,123691.0
5,5,3,3,10,10,1,66853.0
5,5,3,3,10,10,5,121396.0
5,5,3,3,10,9,3,122436.0
5,5,3,3,10,9,8,123691.0
5,5,3,3,10,9,10,123691.0
5,5,3,11,0,1,0,64996.0
5,5,3,11,0,1,2,63901.0
5,5,3,11,0,1,11,74814.0
5,5,3,11,0,6,0,118328.0
5,5,3,11,0,6,2,88664.0
5,5,3,11,0,6,10,118614.0
5,5,3,11,0,11,1,74571.0
5,5,3,11,0,11,5,133503.0
5,5,3,11,0,11,6,129125.0
5,5,3,11,4,8,0,43288.0
5,5,3,11,4,8,2,25931.0
5,5,3,11,4,8,6,44949.0
5,5,3,11,4,0,11,50901.0
5,5,3,11,4,0,3,39927.0
5,5,3,11,4,0,6,39422.0
5,5,3,11,4,2,11,39923.0
5,5,3,11,4,2,7,23023.0
5,5,3,11,4,2,6,26455.0
5,5,3,11,7,4,2,25019.0
5,5,3,11,7,4,7,39279.0
5,5,3,11,7,4,4,16580.0
5,5,3,11,7,8,4,35367.0
5,5,3,11,7,8,3,101656.0
5,5,3,11,7,8,2,68813.0
5,5,3,11,7,10,3,103460.0
5,5,3,11,7,10,8,110133.0
5,5,3,11,7,10,1,60515.0
5,5,1,1,10,6,4,31877.0
5,5,1,1,10,6,7,57858.0
5,5,1,1,10,6,0,64172.0
5,5,1,1,10,3,3,65340.0
5,5,1,1,10,3,9,66900.0
5,5,1,1,10,3,5,65532.0
5,5,1,1,10,7,1,58849.0
5,5,1,1,10,7,0,56435.0
5,5,1,1,10,7,7,46220.0
5,5,1,1,2,7,6,53828.0
5,5,1,1,2,7,0,53555.0
5,5,1,1,2,7,5,54251.0
5,5,1,1,2,10,1,65127.0
5,5,1,1,2,10,8,66555.0
5,5,1,1,2,10,3,63833.0
5,5,1,1,2,3,6,62217.0
5,5,1,1,2,3,4,26732.0
5,5,1,1,2,3,9,64814.0
5,5,1,1,8,7,6,55967.0
5,5,1,1,8,7,7,48593.0
5,5,1,1,8,7,3,54904.0
5,5,1,1,8,1,0,66819.0
5,5,1,1,8,1,10,69945.0
5,5,1,1,8,1,1,69945.0
5,5,1,1,8,10,4,33827.0
5,5,1,1,8,10,11,75556.0
5,5,1,1,8,10,3,67010.0
5,5,1,8,9,3,4,27859.0
5,5,1,8,9,3,6,62256.0
5,5,1,8,9,3,1,66889.0
5,5,1,8,9,8,8,69945.0
5,5,1,8,9,8,0,66812.0
5,5,1,8,9,8,7,60234.0
5,5,1,8,9,1,0,66811.0
5,5,1,8,9,1,5,69177.0
5,5,1,8,9,1,1,69945.0
5,5,1,8,2,0,1,62660.0
5,5,1,8,2,0,11,71906.0
5,5,1,8,2,0,5,63693.0
5,5,1,8,2,7,0,54314.0
5,5,1,8,2,7,5,54111.0
5,5,1,8,2,7,4,23983.0
5,5,1,8,2,8,0,64408.0
5,5,1,8,2,8,6,63744.0
5,5,1,8,2,8,8,66715.0
5,5,1,8,8,2,9,66615.0
5,5,1,8,8,2,0,64560.0
5,5,1,8,8,2,5,66517.0
5,5,1,8,8,5,7,56465.0
5,5,1,8,8,5,1,67066.0
5,5,1,8,8,5,5,66158.0
5,5,1,8,8,7,7,49081.0
5,5,1,8,8,7,9,59828.0
5,5,1,8,8,7,8,59828.0
5,5,1,5,6,1,3,63600.0
5,5,1,5,6,1,5,66957.0
5,5,1,5,6,1,8,66957.0
5,5,1,5,6,11,5,70545.0
5,5,1,5,6,11,6,67204.0
5,5,1,5,6,11,3,64510.0
5,5,1,5,6,6,5,63608.0
5,5,1,5,6,6,0,61596.0
5,5,1,5,6,6,2,58849.0
5,5,1,5,11,8,4,31804.0
5,5,1,5,11,8,1,73497.0
5,5,1,5,11,8,5,74282.0
5,5,1,5,11,3,11,73572.0
5,5,1,5,11,3,6,65115.0
5,5,1,5,11,3,3,65199.0
5,5,1,5,11,6,2,62050.0
5,5,1,5,11,6,7,56268.0
5,5,1,5,11,6,10,71490.0
5,5,1,5,3,7,10,59503.0
5,5,1,5,3,7,0,58598.0
5,5,1,5,3,7,1,59141.0
5,5,1,5,3,8,2,64242.0
5,5,1,5,3,8,7,58261.0
5,5,1,5,3,8,5,65028.0
5,5,1,5,3,5,6,63761.0
5,5,1,5,3,5,11,74291.0
5,5,1,5,3,5,1,64604.0
5,6,5,0,6,10,1,63212.0
5,6,5,0,6,10,0,118343.0
5,6,5,0,6,10,3,114756.0
5,6,5,0,6,6,10,110934.0
5,6,5,0,6,6,1,60566.0
5,6,5,0,6,6,8,110934.0
5,6,5,0,6,0,10,118339.0
5,6,5,0,6,0,11,124562.0
5,6,5,0,6,0,1,62877.0
5,6,5,0,2,3,10,89265.0
5,6,5,0,2,3,5,87854.0
5,6,5,0,2,3,2,86145.0
5,6,5,0,2,10,11,97406.0
5,6,5,0,2,10,7,74286.0
5,6,5,0,2,10,1,61234.0
5,6,5,0,2,5,0,84590.0
5,6,5,0,2,5,4,36472.0
5,6,5,0,2,5,8,90829.0
5,6,5,0,10,4,1,29441.0
5,6,5,0,10,4,5,43946.0
5,6,5,0,10,4,2,25925.0
5,6,5,0,10,3,3,116333.0
5,6,5,0,10,3,11,124927.0
5,6,5,0,10,3,8,117703.0
5,6,5,0,10,10,9,121218.0
5,6,5,0,10,10,10,121218.0
5,6,5,0,10,10,11,126748.0
5,6,5,8,4,4,3,28596.0
5,6,5,8,4,4,9,29277.0
5,6,5,8,4,4,5,29277.0
5,6,5,8,4,8,9,55163.0
5,6,5,8,4,8,5,55152.0
5,6,5,8,4,8,6,52373.0
5,6,5,8,4,2,7,28043.0
5,6,5,8,4,2,3,29947.0
5,6,5,8,4,2,10,32953.0
5,6,5,8,0,0,1,64389.0
5,6,5,8,0,0,11,129733.0
5,6,5,8,0,0,5,121210.0
5,6,5,8,0,9,11,129922.0
5,6,5,8,0,9,3,117752.0
5,6,5,8,0,9,10,121211.0
5,6,5,8,0,7,8,99458.0
5,6,5,8,0,7,11,106167.0
5,6,5,8,0,7,9,99458.0
5,6,5,8,9,9,9,121295.0
5,6,5,8,9,9,7,96160.0
5,6,5,8,9,9,11,129212.0
5,6,5,8,9,7,6,90848.0
5,6,5,8,9,7,0,98181.0
5,6,5,8,9,7,4,36335.0
5,6,5,8,9,2,9,92895.0
5,6,5,8,9,2,10,92895.0
5,6,5,8,9,2,2,92895.0
5,6,5,3,6,3,1,60701.0
5,6,5,3,6,3,8,110949.0
5,6,5,3,6,3,4,44275.0
5,6,5,3,6,4,9,46929.0
5,6,5,3,6,4,4,21982.0
5,6,5,3,6,4,7,34837.0
5,6,5,3,6,7,8,92882.0
5,6,5,3,6,7,6,90688.0
5,6,5,3,6,7,7,77731.0
5,6,5,3,3,2,11,95705.0
5,6,5,3,3,2,7,75950.0
5,6,5,3,3,2,2,86586.0
5,6,5,3,3,4,0,47801.0
5,6,5,3,3,4,8,48384.0
5,6,5,3,3,4,6,48219.0
5,6,5,3,3,10,3,112894.0
5,6,5,3,3,10,2,87286.0
5,6,5,3,3,10,4,44909.0
5,6,5,3,4,3,0,58504.0
5,6,5,3,4,3,3,54802.0
5,6,5,3,4,3,4,27935.0
5,6,5,3,4,2,11,42672.0
5,6,5,3,4,2,0,31682.0
5,6,5,3,4,2,1,20844.0
5,6,5,3,4,7,1,35902.0
5,6,5,3,4,7,10,59772.0
5,6,5,3,4,7,6,56893.0
5,6,0,5,6,4,0,46300.0
5,6,0,5,6,4,1,26426.0
5,6,0,5,6,4,3,46252.0
5,6,0,5,6,11,0,118767.0
5,6,0,5,6,11,4,45573.0
5,6,0,5,6,11,8,124757.0
5,6,0,5,6,3,9,116414.0
5,6,0,5,6,3,4,43959.0
5,6,0,5,6,3,6,111717.0
5,6,0,5,2,8,7,78564.0
5,6,0,5,2,8,11,100041.0
5,6,0,5,2,8,1,61954.0
5,6,0,5,2,4,5,32884.0
5,6,0,5,2,4,1,24077.0
5,6,0,5,2,4,0,31368.0
5,6,0,5,2,3,6,86833.0
5,6,0,5,2,3,5,89404.0
5,6,0,5,2,3,7,76134.0
5,6,0,5,3,6,8,117951.0
5,6,0,5,3,6,6,114994.0
5,6,0,5,3,6,11,124491.0
5,6,0,5,3,9,9,120305.0
5,6,0,5,3,9,1,64795.0
5,6,0,5,3,9,7,95059.0
5,6,0,5,3,4,5,46355.0
5,6,0,5,3,4,3,46025.0
5,6,0,5,3,4,6,43831.0
5,6,0,8,7,1,1,54794.0
5,6,0,8,7,1,6,53574.0
5,6,0,8,7,1,11,62703.0
5,6,0,8,7,5,0,103442.0
5,6,0,8,7,5,1,54347.0
5,6,0,8,7,5,5,100812.0
5,6,0,8,7,0,0,105313.0
5,6,0,8,7,0,7,86771.0
5,6,0,8,7,0,1,56881.0
5,6,0,8,4,4,11,29787.0
5,6,0,8,4,4,7,20657.0
5,6,0,8,4,4,3,18916.0
5,6,0,8,4,8,5,45415.0
5,6,0,8,4,8,4,27522.0
5,6,0,8,4,8,7,38307.0
5,6,0,8,4,7,11,50407.0
5,6,0,8,4,7,9,41172.0
5,6,0,8,4,7,8,41172.0
5,6,0,8,10,6,5,116433.0
5,6,0,8,10,6,1,62685.0
5,6,0,8,10,6,4,36175.0
5,6,0,8,10,9,9,123939.0
5,6,0,8,10,9,6,117872.0
5,6,0,8,10,9,8,123939.0
5,6,0,8,10,0,1,66215.0
5,6,0,8,10,0,4,50004.0
5,6,0,8,10,0,6,116535.0
5,6,0,7,0,9,4,32462.0
5,6,0,7,0,9,3,97966.0
5,6,0,7,0,9,1,55195.0
5,6,0,7,0,11,10,111525.0
5,6,0,7,0,11,5,109617.0
5,6,0,7,0,11,6,102094.0
5,6,0,7,0,1,2,48609.0
5,6,0,7,0,1,0,54619.0
5,6,0,7,0,1,6,53666.0
5,6,0,7,11,10,1,61086.0
5,6,0,7,11,10,6,99171.0
5,6,0,7,11,10,0,100495.0
5,6,0,7,11,9,4,38246.0
5,6,0,7,11,9,5,105186.0
5,6,0,7,11,9,9,107142.0
5,6,0,7,11,3,7,83973.0
5,6,0,7,11,3,5,97071.0
5,6,0,7,11,3,9,97072.0
5,6,0,7,6,10,5,92372.0
5,6,0,7,6,10,11,98447.0
5,6,0,7,6,10,10,94244.0
5,6,0,7,6,9,4,34948.0
5,6,0,7,6,9,6,94244.0
5,6,0,7,6,9,10,94244.0
5,6,0,7,6,2,9,61884.0
5,6,0,7,6,2,1,40496.0
5,6,0,7,6,2,11,75568.0
5,6,2,8,8,4,1,25641.0
5,6,2,8,8,4,7,33506.0
5,6,2,8,8,4,6,36911.0
5,6,2,8,8,6,1,58502.0
5,6,2,8,8,6,3,85240.0
5,6,2,8,8,6,8,88668.0
5,6,2,8,8,3,5,90869.0
5,6,2,8,8,3,2,91108.0
5,6,2,8,8,3,4,35594.0
5,6,2,8,1,4,9,25797.0
5,6,2,8,1,4,3,24950.0
5,6,2,8,1,4,0,24120.0
5,6,2,8,1,9,6,56346.0
5,6,2,8,1,9,7,52008.0
5,6,2,8,1,9,1,61636.0
5,6,2,8,1,7,2,47313.0
5,6,2,8,1,7,8,51253.0
5,6,2,8,1,7,7,45305.0
5,6,2,8,9,1,1,62006.0
5,6,2,8,9,1,10,62006.0
5,6,2,8,9,1,0,58638.0
5,6,2,8,9,2,10,93868.0
5,6,2,8,9,2,6,85432.0
5,6,2,8,9,2,0,89058.0
5,6,2,8,9,5,6,89080.0
5,6,2,8,9,5,11,100729.0
5,6,2,8,9,5,3,90177.0
5,6,2,2,3,6,0,85757.0
5,6,2,2,3,6,10,87356.0
5,6,2,2,3,6,9,87356.0
5,6,2,2,3,2,4,36524.0
5,6,2,2,3,2,7,77863.0
5,6,2,2,3,2,5,90066.0
5,6,2,2,3,5,1,57241.0
5,6,2,2,3,5,0,86554.0
5,6,2,2,3,5,7,80677.0
5,6,2,2,2,6,8,88594.0
5,6,2,2,2,6,1,60126.0
5,6,2,2,2,6,11,97022.0
5,6,2,2,2,5,2,92816.0
5,6,2,2,2,5,4,38875.0
5,6,2,2,2,5,9,93236.0
5,6,2,2,2,10,7,83351.0
5,6,2,2,2,10,3,91539.0
5,6,2,2,2,10,6,90415.0
5,6,2,2,9,2,4,45925.0
5,6,2,2,9,2,5,92708.0
5,6,2,2,9,2,1,62454.0
5,6,2,2,9,11,1,67444.0
5,6,2,2,9,11,6,95418.0
5,6,2,2,9,11,10,100394.0
5,6,2,2,9,7,5,75992.0
5,6,2,2,9,7,11,86643.0
5,6,2,2,9,7,4,33195.0
5,6,2,5,0,9,3,89359.0
5,6,2,5,0,9,0,89971.0
5,6,2,5,0,9,2,88801.0
5,6,2,5,0,4,11,44664.0
5,6,2,5,0,4,0,35217.0
5,6,2,5,0,4,6,34526.0
5,6,2,5,0,11,3,93151.0
5,6,2,5,0,11,10,99485.0
5,6,2,5,0,11,6,95510.0
5,6,2,5,5,3,1,58778.0
5,6,2,5,5,3,9,88548.0
5,6,2,5,5,3,4,38196.0
5,6,2,5,5,4,0,34004.0
5,6,2,5,5,4,8,35439.0
5,6,2,5,5,4,4,23433.0
5,6,2,5,5,1,11,67039.0
5,6,2,5,5,1,0,58077.0
5,6,2,5,5,1,4,26372.0
5,6,2,5,8,10,0,89146.0
5,6,2,5,8,10,4,32521.0
5,6,2,5,8,10,11,100682.0
5,6,2,5,8,0,0,89973.0
5,6,2,5,8,0,10,89973.0
5,6,2,5,8,0,7,78777.0
5,6,2,5,8,5,9,92018.0
5,6,2,5,8,5,1,60890.0
5,6,2,5,8,5,5,90596.0
3,5,5,10,8,11,0,130120.0
3,5,5,10,8,11,2,99014.0
3,5,5,10,8,11,7,113165.0
3,5,5,10,8,7,0,109023.0
3,5,5,10,8,7,9,109353.0
