h0,h1,h2,h3,h4,Final Score
3,8,9,2,8,105268.0
3,8,9,2,4,35578.0
3,8,9,2,3,101998.0
3,8,9,2,5,104083.0
3,8,9,1,6,71526.0
3,8,9,1,2,73034.0
3,8,9,1,0,71651.0
3,8,9,1,3,71417.0
3,8,9,5,2,103126.0
3,8,9,5,5,129842.0
3,8,9,5,6,123181.0
3,8,9,5,1,72846.0
3,8,9,4,10,46786.0
3,8,9,4,6,40368.0
3,8,9,4,0,46577.0
3,8,9,4,11,55100.0
3,8,6,7,11,113680.0
3,8,6,7,2,78603.0
3,8,6,7,0,107681.0
3,8,6,7,5,106248.0
3,8,6,2,5,96986.0
3,8,6,2,4,39624.0
3,8,6,2,6,95026.0
3,8,6,2,10,98901.0
3,8,6,4,10,37382.0
3,8,6,4,9,37382.0
3,8,6,4,8,37382.0
3,8,6,4,7,33559.0
3,8,6,1,10,70219.0
3,8,6,1,7,60569.0
3,8,6,1,1,70219.0
3,8,6,1,3,67614.0
3,8,10,11,0,131905.0
3,8,10,11,3,130469.0
3,8,10,11,1,78767.0
3,8,10,11,5,135802.0
3,8,10,1,10,74386.0
3,8,10,1,11,80822.0
3,8,10,1,9,74386.0
3,8,10,1,7,65537.0
3,8,10,5,7,103788.0
3,8,10,5,9,130311.0
3,8,10,5,6,124263.0
3,8,10,5,2,102461.0
3,8,10,7,2,87471.0
3,8,10,7,9,113921.0
3,8,10,7,1,62691.0
3,8,10,7,3,113568.0
3,8,8,8,5,130628.0
3,8,8,8,1,74696.0
3,8,8,8,2,105308.0
3,8,8,8,7,110518.0
3,8,8,3,10,130937.0
3,8,8,3,2,105897.0
3,8,8,3,9,130937.0
3,8,8,3,11,137131.0
3,8,8,4,1,31329.0
3,8,8,4,3,47760.0
3,8,8,4,5,48889.0
3,8,8,4,11,57889.0
3,8,8,1,2,72354.0
3,8,8,1,11,81694.0
3,8,8,1,7,63569.0
3,8,8,1,8,74374.0
3,4,4,11,4,13258.0
3,4,4,11,3,25023.0
3,4,4,11,11,45311.0
3,4,4,11,9,34982.0
