h0,h1,h2,h3,h4,Final Score
5,5,2,7,4,36711.0
5,5,2,7,1,61503.0
5,5,2,7,7,67772.0
5,5,2,7,2,78039.0
5,5,2,4,4,28653.0
5,5,2,4,1,30778.0
5,5,2,4,0,40628.0
5,5,2,4,11,49504.0
5,5,2,0,6,95005.0
5,5,2,0,7,81521.0
5,5,2,0,3,96346.0
5,5,2,0,5,96847.0
5,5,2,11,2,98528.0
5,5,2,11,1,76318.0
5,5,2,11,5,108809.0
5,5,2,11,11,113848.0
5,5,3,4,7,35588.0
5,5,3,4,2,29776.0
5,5,3,4,6,46955.0
5,5,3,4,4,23175.0
5,5,3,0,0,128216.0
5,5,3,0,11,136423.0
5,5,3,0,6,117605.0
5,5,3,0,1,68632.0
5,5,3,2,6,95530.0
5,5,3,2,2,99297.0
5,5,3,2,1,68089.0
5,5,3,2,7,80301.0
5,5,3,7,4,41971.0
5,5,3,7,6,100251.0
5,5,3,7,7,90089.0
5,5,3,7,5,100252.0
5,5,7,3,11,109663.0
5,5,7,3,2,75551.0
5,5,7,3,4,36288.0
5,5,7,3,0,104243.0
5,5,7,6,3,98013.0
5,5,7,6,2,66765.0
5,5,7,6,6,98312.0
5,5,7,6,11,105175.0
5,5,7,11,4,34067.0
5,5,7,11,5,110901.0
5,5,7,11,0,105588.0
5,5,7,11,7,95729.0
5,5,7,1,6,54397.0
5,5,7,1,1,58328.0
5,5,7,1,3,55368.0
5,5,7,1,0,56346.0
5,5,11,2,6,94395.0
5,5,11,2,1,72968.0
5,5,11,2,7,84427.0
5,5,11,2,0,89452.0
5,5,11,6,2,91858.0
5,5,11,6,5,129748.0
5,5,11,6,3,120284.0
5,5,11,6,1,73748.0
5,5,11,1,5,76111.0
5,5,11,1,6,74740.0
5,5,11,1,0,67683.0
5,5,11,1,1,77484.0
5,5,11,3,5,126541.0
5,5,11,3,2,99822.0
5,5,11,3,4,47335.0
5,5,11,3,6,123586.0
5,0,4,3,2,30612.0
5,0,4,3,5,46472.0
5,0,4,3,0,45990.0
5,0,4,3,3,44846.0
5,0,4,5,7,42198.0
5,0,4,5,3,43903.0
5,0,4,5,6,46411.0
5,0,4,5,2,27486.0
5,0,4,7,2,26353.0
5,0,4,7,3,40272.0
5,0,4,7,7,37528.0
5,0,4,7,4,23377.0
5,0,4,4,7,19319.0
5,0,4,4,11,30710.0
5,0,4,4,0,19989.0
5,0,4,4,2,17385.0
5,0,3,2,2,99921.0
5,0,3,2,0,96396.0
5,0,3,2,7,85272.0
5,0,3,2,4,35718.0
5,0,3,0,4,50196.0
5,0,3,0,2,100380.0
5,0,3,0,7,111735.0
5,0,3,0,5,128129.0
5,0,3,4,4,15421.0
5,0,3,4,3,43137.0
5,0,3,4,11,48439.0
5,0,3,4,1,28308.0
5,0,3,3,0,128336.0
5,0,3,3,4,48080.0
5,0,3,3,1,69651.0
5,0,3,3,5,125668.0
5,0,5,6,7,103451.0
5,0,5,6,6,120394.0
5,0,5,6,4,50099.0
5,0,5,6,11,135827.0
5,0,5,7,6,103391.0
5,0,5,7,3,105364.0
5,0,5,7,2,75380.0
5,0,5,7,5,106723.0
5,0,5,5,2,99232.0
5,0,5,5,5,125958.0
5,0,5,5,3,124545.0
5,0,5,5,11,135199.0
5,0,5,1,6,70155.0
5,0,5,1,7,61456.0
5,0,5,1,3,69069.0
5,0,5,1,5,70866.0
5,0,2,3,4,37177.0
5,0,2,3,5,97240.0
5,0,2,3,7,79178.0
5,0,2,3,6,96649.0
5,0,2,4,3,37699.0
5,0,2,4,6,36926.0
5,0,2,4,5,37191.0
5,0,2,4,0,38496.0
5,0,2,0,2,97952.0
5,0,2,0,5,98269.0
5,0,2,0,7,80997.0
5,0,2,0,11,105052.0
5,0,2,2,1,71556.0
5,0,2,2,5,101830.0
5,0,2,2,2,103804.0
5,0,2,2,7,84259.0
5,3,5,0,3,120927.0
5,3,5,0,4,43066.0
5,3,5,0,11,131445.0
5,3,5,0,7,101884.0
5,3,5,1,2,67814.0
5,3,5,1,3,67410.0
5,3,5,1,7,56989.0
5,3,5,1,4,24645.0
5,3,5,11,2,93616.0
5,3,5,11,5,130341.0
5,3,5,11,11,136840.0
5,3,5,11,1,75060.0
5,3,5,6,4,50049.0
5,3,5,6,0,118254.0
5,3,5,6,7,101183.0
5,3,5,6,2,88657.0
5,3,6,4,2,21599.0
5,3,6,4,4,18581.0
5,3,6,4,5,37889.0
5,3,6,4,7,29892.0
5,3,6,2,1,62658.0
5,3,6,2,0,86136.0
5,3,6,2,11,96996.0
5,3,6,2,5,90430.0
5,3,6,5,5,118014.0
5,3,6,5,4,50028.0
5,3,6,5,2,91244.0
5,3,6,5,0,119481.0
5,3,6,11,3,124288.0
5,3,6,11,6,124457.0
5,3,6,11,0,120403.0
5,3,6,11,4,43824.0
5,3,2,2,2,99775.0
5,3,2,2,7,81069.0
5,3,2,2,1,71037.0
5,3,2,2,5,98554.0
5,3,2,4,1,31522.0
5,3,2,4,0,37200.0
5,3,2,4,11,45135.0
5,3,2,4,3,36611.0
5,3,2,0,5,89831.0
5,3,2,0,1,65201.0
5,3,2,0,0,91271.0
5,3,2,0,3,88865.0
5,3,2,1,0,65065.0
5,3,2,1,5,68543.0
5,3,2,1,4,26762.0
5,3,2,1,6,67870.0
5,3,7,5,1,57154.0
5,3,7,5,4,39456.0
5,3,7,5,6,99033.0
5,3,7,5,3,102702.0
5,3,7,11,2,75335.0
5,3,7,11,6,101936.0
5,3,7,11,11,114679.0
5,3,7,11,7,95268.0
5,3,7,3,5,101989.0
5,3,7,3,11,112014.0
5,3,7,3,7,93199.0
5,3,7,3,3,99916.0
5,3,7,1,1,58495.0
5,3,7,1,11,66125.0
5,3,7,1,7,49959.0
5,3,7,1,3,56901.0
5,11,1,1,7,66481.0
5,11,1,1,5,74135.0
5,11,1,1,1,75996.0
5,11,1,1,0,68724.0
5,11,1,5,1,74432.0
5,11,1,5,11,84087.0
5,11,1,5,6,72401.0
5,11,1,5,7,61815.0
5,11,1,4,2,19599.0
5,11,1,4,0,26339.0
5,11,1,4,4,14083.0
5,11,1,4,7,23883.0
5,11,1,11,6,78613.0
5,11,1,11,7,70447.0
5,11,1,11,1,79072.0
5,11,1,11,4,27230.0
5,11,5,6,11,137669.0
5,11,5,6,6,124760.0
5,11,5,6,2,90062.0
5,11,5,6,1,68858.0
5,11,5,7,7,84654.0
5,11,5,7,3,104601.0
5,11,5,7,5,107101.0
5,11,5,7,4,32575.0
5,11,5,1,4,32079.0
5,11,5,1,0,67093.0
5,11,5,1,2,68968.0
5,11,5,1,6,70238.0
5,11,5,2,6,91680.0
5,11,5,2,2,97330.0
5,11,5,2,4,37872.0
5,11,5,2,11,104036.0
5,11,3,4,1,31487.0
5,11,3,4,11,56538.0
5,11,3,4,0,48747.0
5,11,3,4,2,29005.0
5,11,3,11,11,150290.0
5,11,3,11,3,132236.0
5,11,3,11,7,115695.0
5,11,3,11,2,96952.0
5,11,3,5,0,127555.0
5,11,3,5,1,71534.0
5,11,3,5,11,137757.0
5,11,3,5,3,127964.0
5,11,3,2,5,99756.0
5,11,3,2,7,84520.0
5,11,3,2,4,34859.0
5,11,3,2,2,99782.0
5,11,2,2,1,71724.0
5,11,2,2,0,90430.0
5,11,2,2,2,98780.0
5,11,2,2,5,97530.0
5,11,2,1,5,72336.0
5,11,2,1,7,58574.0
5,11,2,1,4,34454.0
5,11,2,1,2,70200.0
5,11,2,6,2,89383.0
5,11,2,6,5,91521.0
5,11,2,6,1,68339.0
5,11,2,6,6,89141.0
5,11,2,11,4,40567.0
5,11,2,11,5,106003.0
5,11,2,11,6,103268.0
5,11,2,11,11,113773.0
7,0,11,3,3,95738.0
7,0,11,3,4,44405.0
7,0,11,3,1,54889.0
7,0,11,3,6,95897.0
7,0,11,5,3,99595.0
7,0,11,5,4,50671.0
7,0,11,5,1,62389.0
7,0,11,5,11,116469.0
7,0,11,2,4,27909.0
7,0,11,2,7,59937.0
7,0,11,2,2,70442.0
