h0,h1,h2,h3,h4,Final Score
0,11,8,6,11,143322.0
0,11,8,6,7,110441.0
0,11,8,6,3,129440.0
0,11,8,6,0,128224.0
0,11,8,2,9,103631.0
0,11,8,2,3,99153.0
0,11,8,2,8,103631.0
0,11,8,2,10,103631.0
0,11,8,7,7,101005.0
0,11,8,7,8,117848.0
0,11,8,7,3,111510.0
0,11,8,7,5,113960.0
0,11,8,8,7,120227.0
0,11,8,8,0,136548.0
0,11,8,8,3,135141.0
0,11,8,8,6,137624.0
0,11,5,7,8,111065.0
0,11,5,7,0,107358.0
0,11,5,7,1,64015.0
0,11,5,7,5,111029.0
0,11,5,0,6,131297.0
0,11,5,0,4,50232.0
0,11,5,0,5,131893.0
0,11,5,0,7,113072.0
0,11,5,4,0,47278.0
0,11,5,4,6,50073.0
0,11,5,4,4,25484.0
0,11,5,4,11,54605.0
0,11,5,2,9,102051.0
0,11,5,2,11,111179.0
0,11,5,2,7,87984.0
0,11,5,2,0,93616.0
0,11,4,10,6,52529.0
0,11,4,10,1,35348.0
0,11,4,10,3,51754.0
0,11,4,10,4,25751.0
0,11,4,1,4,16759.0
0,11,4,1,5,33703.0
0,11,4,1,9,35704.0
0,11,4,1,3,32634.0
0,11,4,11,2,31966.0
0,11,4,11,5,57125.0
0,11,4,11,8,59556.0
0,11,4,11,10,59556.0
0,11,4,4,11,28651.0
0,11,4,4,6,19405.0
0,11,4,4,0,20063.0
0,11,4,4,5,20218.0
0,11,10,6,9,134074.0
0,11,10,6,0,128304.0
0,11,10,6,3,127530.0
0,11,10,6,5,132095.0
0,11,10,5,4,52605.0
0,11,10,5,10,140429.0
0,11,10,5,9,140429.0
0,11,10,5,6,134006.0
0,11,10,9,4,46915.0
0,11,10,9,6,138977.0
0,11,10,9,11,151443.0
0,11,10,9,2,104801.0
0,11,10,2,10,105891.0
0,11,10,2,3,99897.0
0,11,10,2,2,105891.0
0,11,10,2,9,105891.0
0,1,2,2,5,70105.0
0,1,2,2,6,68156.0
0,1,2,2,2,71130.0
0,1,2,2,11,80048.0
0,1,2,0,2,68018.0
0,1,2,0,6,64616.0
0,1,2,0,8,68508.0
0,1,2,0,3,66319.0
0,1,2,7,9,60847.0
0,1,2,7,2,56387.0
0,1,2,7,11,71597.0
0,1,2,7,5,59821.0
0,1,2,5,7,59890.0
0,1,2,5,11,75954.0
0,1,2,5,5,68799.0
0,1,2,5,8,70130.0
0,1,6,4,2,19807.0
0,1,6,4,7,20414.0
0,1,6,4,1,26133.0
0,1,6,4,5,26614.0
0,1,6,7,6,57702.0
0,1,6,7,3,58023.0
0,1,6,7,2,52557.0
0,1,6,7,4,22027.0
0,1,6,8,5,68906.0
0,1,6,8,7,56413.0
0,1,6,8,8,70144.0
0,1,6,8,6,70139.0
0,1,6,5,3,66816.0
0,1,6,5,7,59086.0
0,1,6,5,6,64877.0
0,1,6,5,4,29264.0
0,1,5,7,8,60051.0
0,1,5,7,3,58142.0
0,1,5,7,6,56958.0
0,1,5,7,7,50743.0
0,1,5,10,5,71191.0
0,1,5,10,3,69037.0
0,1,5,10,2,68674.0
0,1,5,10,11,77218.0
0,1,5,0,8,68848.0
0,1,5,0,4,30697.0
0,1,5,0,0,68848.0
0,1,5,0,2,66778.0
0,1,5,2,4,30017.0
0,1,5,2,9,69194.0
0,1,5,2,6,67310.0
0,1,5,2,8,69194.0
0,1,1,11,7,64971.0
0,1,1,11,11,87331.0
0,1,1,11,5,79883.0
0,1,1,11,3,70998.0
0,1,1,5,5,71282.0
0,1,1,5,10,72667.0
0,1,1,5,7,60122.0
0,1,1,5,6,68553.0
0,1,1,10,10,72890.0
0,1,1,10,1,72890.0
0,1,1,10,9,72890.0
0,1,1,10,4,33831.0
0,1,1,7,9,63448.0
0,1,1,7,4,26505.0
0,1,1,7,6,61606.0
0,1,1,7,3,60841.0
0,0,2,4,4,16589.0
0,0,2,4,1,29920.0
0,0,2,4,2,27974.0
0,0,2,4,5,39894.0
0,0,2,8,10,108310.0
0,0,2,8,6,100833.0
0,0,2,8,2,108310.0
0,0,2,8,4,44082.0
0,0,2,9,6,103341.0
0,0,2,9,2,108310.0
0,0,2,9,5,106294.0
0,0,2,9,3,101715.0
0,0,2,1,5,72105.0
0,0,2,1,1,73164.0
0,0,2,1,0,68397.0
0,0,2,1,7,59523.0
0,0,5,0,7,107137.0
0,0,5,0,6,124901.0
0,0,5,0,11,138408.0
0,0,5,0,9,131998.0
0,0,5,3,11,136232.0
0,0,5,3,3,124714.0
0,0,5,3,8,129016.0
0,0,5,3,0,128952.0
0,0,5,2,10,99982.0
0,0,5,2,2,99982.0
0,0,5,2,7,90538.0
0,0,5,2,1,73714.0
0,0,5,7,1,60496.0
0,0,5,7,2,78334.0
0,0,5,7,7,93706.0
0,0,5,7,0,107529.0
0,0,0,6,6,120647.0
0,0,0,6,2,96828.0
0,0,0,6,4,50092.0
0,0,0,6,1,68982.0
0,0,0,11,4,55425.0
0,0,0,11,1,79198.0
0,0,0,11,3,135118.0
0,0,0,11,8,144532.0
