h0,h1,h2,h3,h4,Final Score
10,8,2,11,9,111413.0
10,8,2,11,2,106733.0
10,8,2,11,0,102063.0
10,8,2,11,11,117424.0
10,8,2,1,9,76884.0
10,8,2,1,8,76884.0
10,8,2,1,1,76884.0
10,8,2,1,11,83597.0
10,8,2,9,5,105773.0
10,8,2,9,6,100991.0
10,8,2,9,3,101588.0
10,8,2,9,0,102049.0
10,8,2,5,0,100326.0
10,8,2,5,10,104995.0
10,8,2,5,6,97930.0
10,8,2,5,5,102858.0
10,8,8,3,4,48313.0
10,8,8,3,6,123889.0
10,8,8,3,9,131232.0
10,8,8,3,10,131232.0
10,8,8,8,8,136440.0
10,8,8,8,2,106800.0
10,8,8,8,11,140761.0
10,8,8,8,3,132456.0
10,8,8,1,11,81448.0
10,8,8,1,3,72157.0
10,8,8,1,1,74032.0
10,8,8,1,5,72647.0
10,8,8,4,8,51763.0
10,8,8,4,3,48199.0
10,8,8,4,5,51746.0
10,8,8,4,1,32127.0
10,8,10,8,6,131186.0
10,8,10,8,4,51940.0
10,8,10,8,10,136440.0
10,8,10,8,3,132138.0
10,8,10,6,8,131029.0
10,8,10,6,3,128331.0
10,8,10,6,0,130796.0
10,8,10,6,2,101269.0
10,8,10,4,8,45531.0
10,8,10,4,6,44313.0
10,8,10,4,4,19153.0
10,8,10,4,11,54771.0
10,8,10,0,6,130663.0
10,8,10,0,3,133024.0
10,8,10,0,1,74348.0
10,8,10,0,7,107581.0
10,8,4,5,11,55709.0
10,8,4,5,2,30268.0
10,8,4,5,5,49695.0
10,8,4,5,10,49698.0
10,8,4,7,9,47682.0
10,8,4,7,7,38681.0
10,8,4,7,5,45198.0
10,8,4,7,3,47490.0
10,8,4,2,5,29636.0
10,8,4,2,2,29649.0
10,8,4,2,9,29649.0
10,8,4,2,3,27463.0
10,8,4,1,0,30828.0
10,8,4,1,10,32213.0
10,8,4,1,3,30330.0
10,8,4,1,2,24433.0
10,3,4,7,6,42469.0
10,3,4,7,0,42422.0
10,3,4,7,4,21216.0
10,3,4,7,2,23543.0
10,3,4,4,7,21391.0
10,3,4,4,1,17160.0
10,3,4,4,5,21571.0
10,3,4,4,2,15300.0
10,3,4,2,3,24817.0
10,3,4,2,6,25315.0
10,3,4,2,8,26563.0
10,3,4,2,2,26563.0
10,3,4,1,10,29561.0
10,3,4,1,3,27113.0
10,3,4,1,11,35802.0
10,3,4,1,7,26632.0
10,3,5,9,11,140641.0
10,3,5,9,6,125200.0
10,3,5,9,10,130193.0
10,3,5,9,8,130193.0
10,3,5,4,9,48157.0
10,3,5,4,3,46777.0
10,3,5,4,1,28053.0
10,3,5,4,4,25281.0
10,3,5,11,0,129562.0
10,3,5,11,3,126786.0
10,3,5,11,9,138318.0
10,3,5,11,1,79192.0
10,3,5,5,3,125924.0
10,3,5,5,0,128117.0
10,3,5,5,7,105635.0
10,3,5,5,10,128654.0
10,3,11,8,1,78855.0
10,3,11,8,2,101853.0
10,3,11,8,4,52872.0
10,3,11,8,10,138823.0
10,3,11,9,5,138035.0
10,3,11,9,0,131198.0
10,3,11,9,11,146162.0
10,3,11,9,2,101443.0
10,3,11,5,0,128283.0
10,3,11,5,5,133574.0
10,3,11,5,4,52656.0
10,3,11,5,8,136378.0
10,3,11,11,10,143845.0
10,3,11,11,0,131257.0
10,3,11,11,5,141146.0
10,3,11,11,8,143845.0
10,3,2,2,8,105910.0
10,3,2,2,3,103635.0
10,3,2,2,6,99906.0
10,3,2,2,9,105910.0
10,3,2,4,1,38091.0
10,3,2,4,5,53237.0
10,3,2,4,0,49689.0
10,3,2,4,8,53237.0
10,3,2,0,9,100173.0
10,3,2,0,0,100173.0
10,3,2,0,10,100173.0
10,3,2,0,11,108712.0
10,3,2,11,5,110413.0
10,3,2,11,0,101058.0
10,3,2,11,2,104981.0
10,3,2,11,1,76835.0
10,7,0,9,10,111912.0
10,7,0,9,7,95003.0
10,7,0,9,2,78672.0
10,7,0,9,6,103058.0
10,7,0,0,2,78502.0
10,7,0,0,4,41168.0
10,7,0,0,6,108460.0
10,7,0,0,9,111912.0
10,7,0,7,4,41230.0
10,7,0,7,6,86843.0
10,7,0,7,8,95796.0
10,7,0,7,2,62296.0
10,7,0,5,4,59344.0
10,7,0,5,5,110440.0
10,7,0,5,9,110440.0
10,7,0,5,7,87129.0
10,7,4,5,4,25564.0
10,7,4,5,0,44392.0
10,7,4,5,7,41295.0
10,7,4,5,11,51496.0
10,7,4,6,9,45680.0
10,7,4,6,2,28020.0
10,7,4,6,5,42882.0
10,7,4,6,1,26874.0
10,7,4,9,1,28901.0
10,7,4,9,8,47993.0
10,7,4,9,2,28583.0
10,7,4,9,10,47993.0
10,7,4,7,1,25969.0
10,7,4,7,3,39634.0
10,7,4,7,7,37507.0
10,7,4,7,9,41083.0
10,7,9,6,5,102849.0
10,7,9,6,0,105480.0
10,7,9,6,9,105674.0
10,7,9,6,7,88534.0
10,7,9,10,9,112095.0
10,7,9,10,7,96609.0
10,7,9,10,6,105845.0
10,7,9,10,8,112095.0
10,7,9,2,4,37313.0
10,7,9,2,1,48845.0
10,7,9,2,10,78685.0
10,7,9,2,7,66611.0
10,7,9,11,3,111185.0
10,7,9,11,0,112633.0
10,7,9,11,9,119520.0
10,7,9,11,8,119520.0
10,7,3,4,5,46534.0
10,7,3,4,7,39160.0
10,7,3,4,2,26799.0
10,7,3,4,1,27983.0
10,7,3,2,8,74980.0
10,7,3,2,11,85282.0
10,7,3,2,5,73208.0
10,7,3,2,3,71509.0
10,7,3,6,8,99234.0
10,7,3,6,4,48549.0
10,7,3,6,9,99234.0
10,7,3,6,0,98641.0
10,7,3,8,6,102589.0
10,7,3,8,4,45036.0
10,7,3,8,11,115029.0
10,7,3,8,7,87735.0
10,1,1,6,11,83124.0
10,1,1,6,5,70360.0
10,1,1,6,0,69561.0
10,1,1,6,9,71392.0
10,1,1,1,11,82118.0
10,1,1,1,1,73698.0
10,1,1,1,7,59736.0
10,1,1,1,6,70552.0
10,1,1,7,0,58320.0
10,1,1,7,10,60292.0
10,1,1,7,4,31998.0
10,1,1,7,3,58194.0
10,1,1,5,9,72802.0
10,1,1,5,7,64405.0
10,1,1,5,1,72762.0
10,1,1,5,11,78007.0
10,1,6,1,4,29912.0
10,1,6,1,0,68478.0
10,1,6,1,5,68447.0
10,1,6,1,1,70539.0
10,1,6,10,1,71005.0
10,1,6,10,0,69195.0
10,1,6,10,11,78966.0
10,1,6,10,3,69352.0
10,1,6,11,11,87365.0
10,1,6,11,0,68588.0
10,1,6,11,10,77855.0
10,1,6,11,1,76243.0
10,1,6,8,0,69188.0
10,1,6,8,5,68908.0
10,1,6,8,7,62889.0
10,1,6,8,10,71161.0
10,1,3,0,1,71200.0
10,1,3,0,5,70061.0
10,1,3,0,3,68907.0
10,1,3,0,2,69640.0
10,1,3,9,6,68606.0
10,1,3,9,8,71963.0
10,1,3,9,2,70383.0
10,1,3,9,10,71963.0
10,1,3,10,3,70487.0
10,1,3,10,1,71807.0
10,1,3,10,9,71963.0
10,1,3,10,11,80584.0
10,1,3,5,4,29254.0
10,1,3,5,9,70308.0
10,1,3,5,2,68198.0
10,1,3,5,11,75135.0
10,1,7,9,5,59285.0
10,1,7,9,4,30996.0
10,1,7,9,1,60047.0
10,1,7,9,0,59472.0
10,1,7,1,2,54281.0
10,1,7,1,0,59482.0
10,1,7,1,1,60131.0
10,1,7,1,10,60131.0
10,1,7,4,2,16302.0
10,1,7,4,8,21442.0
10,1,7,4,5,21438.0
10,1,7,4,11,27572.0
10,1,7,8,0,59481.0
10,1,7,8,2,54379.0
10,1,7,8,10,60199.0
10,1,7,8,4,34598.0
11,6,7,5,9,114377.0
11,6,7,5,3,106219.0
11,6,7,5,0,109395.0
11,6,7,5,5,110129.0
11,6,7,10,3,110010.0
11,6,7,10,5,114550.0
11,6,7,10,9,116264.0
11,6,7,10,6,107285.0
11,6,7,4,9,50806.0
11,6,7,4,4,18098.0
11,6,7,4,11,55606.0
11,6,7,4,2,29256.0
11,6,7,7,2,59911.0
11,6,7,7,8,96701.0
11,6,7,7,7,76623.0
11,6,7,7,3,92045.0
11,6,11,3,11,137324.0
11,6,11,3,10,129803.0
11,6,11,3,0,124324.0
11,6,11,3,7,110062.0
11,6,11,1,10,75672.0
11,6,11,1,11,85407.0
11,6,11,1,0,64006.0
11,6,11,1,4,32302.0
11,6,11,6,7,111502.0
11,6,11,6,4,65964.0
11,6,11,6,5,130964.0
11,6,11,6,8,132012.0
11,6,11,0,11,135665.0
11,6,11,0,10,129019.0
11,6,11,0,3,126264.0
11,6,11,0,2,97259.0
11,6,5,1,0,62840.0
11,6,5,1,8,70248.0
11,6,5,1,1,70248.0
11,6,5,1,3,63523.0
11,6,5,0,5,124953.0
11,6,5,0,3,120342.0
11,6,5,0,0,126048.0
11,6,5,0,11,131246.0
11,6,5,11,10,136561.0
11,6,5,11,0,125960.0
11,6,5,11,2,93621.0
11,6,5,11,11,141773.0
11,6,5,4,11,58933.0
11,6,5,4,4,26393.0
11,6,5,4,1,30993.0
11,6,5,4,0,54621.0
11,6,3,2,2,93307.0
11,6,3,2,8,93307.0
11,6,3,2,7,76626.0
11,6,3,2,1,64609.0
11,6,3,0,1,67405.0
11,6,3,0,9,125001.0
11,6,3,0,3,122771.0
11,6,3,0,5,122819.0
11,6,3,11,3,125596.0
11,6,3,11,2,95046.0
11,6,3,11,4,57488.0
11,6,3,11,9,137026.0
11,6,3,6,3,115237.0
11,6,3,6,7,100300.0
11,6,3,6,4,64945.0
11,6,3,6,9,118364.0
11,7,8,7,0,95224.0
11,7,8,7,2,60774.0
11,7,8,7,7,78792.0
11,7,8,7,5,97552.0
11,7,8,4,0,48990.0
11,7,8,4,5,50110.0
11,7,8,4,7,43706.0
11,7,8,4,11,59188.0
11,7,8,0,3,109522.0
11,7,8,0,11,121399.0
11,7,8,0,9,115199.0
11,7,8,0,5,112462.0
11,7,8,9,5,115015.0
11,7,8,9,9,118585.0
11,7,8,9,1,63577.0
11,7,8,9,8,118585.0
11,7,1,7,1,53963.0
11,7,1,7,3,49496.0
11,7,1,7,5,54624.0
11,7,1,7,4,30231.0
11,7,1,2,0,51481.0
11,7,1,2,2,55613.0
11,7,1,2,6,53085.0
11,7,1,2,5,54254.0
11,7,1,6,4,31889.0
11,7,1,6,9,63235.0
11,7,1,6,8,63235.0
11,7,1,6,1,63201.0
11,7,1,10,1,64953.0
11,7,1,10,6,60574.0
11,7,1,10,11,73508.0
11,7,1,10,8,64953.0
11,7,9,0,8,115216.0
11,7,9,0,10,115216.0
11,7,9,0,0,115216.0
11,7,9,0,9,115216.0
11,7,9,9,4,60724.0
11,7,9,9,1,63637.0
11,7,9,9,7,102409.0
11,7,9,9,5,115823.0
11,7,9,2,5,83702.0
11,7,9,2,7,74643.0
11,7,9,2,11,94784.0
11,7,9,2,3,80729.0
11,7,9,3,8,112502.0
11,7,9,3,10,112502.0
11,7,9,3,7,90096.0
11,7,9,3,3,110657.0
11,7,4,7,8,45734.0
11,7,4,7,2,25424.0
11,7,4,7,5,45733.0
11,7,4,7,1,30890.0
11,7,4,0,3,48785.0
11,7,4,0,2,30374.0
11,7,4,0,9,53214.0
11,7,4,0,7,43677.0
11,7,4,6,0,53103.0
11,7,4,6,7,47074.0
11,7,4,6,2,31788.0
11,7,4,6,11,62367.0
11,7,4,3,3,51019.0
11,7,4,3,0,51038.0
11,7,4,3,2,30314.0
11,7,4,3,7,42628.0
11,8,11,11,7,127586.0
11,8,11,11,0,130704.0
11,8,11,11,1,87180.0
11,8,11,11,6,143968.0
11,8,11,3,9,140449.0
11,8,11,3,10,140449.0
11,8,11,3,8,140449.0
11,8,11,3,11,149495.0
11,8,11,5,1,79764.0
11,8,11,5,8,144738.0
11,8,11,5,6,138771.0
11,8,11,5,3,135829.0
11,8,11,0,7,111443.0
11,8,11,0,2,101734.0
11,8,11,0,10,132594.0
11,8,11,0,3,129870.0
11,8,3,8,7,109846.0
11,8,3,8,10,132227.0
11,8,3,8,8,132227.0
11,8,3,8,3,130193.0
11,8,3,2,0,97470.0
11,8,3,2,6,98291.0
11,8,3,2,10,103027.0
11,8,3,2,9,103027.0
11,8,3,5,11,140394.0
11,8,3,5,4,63169.0
11,8,3,5,7,107736.0
11,8,3,5,10,130391.0
11,8,3,9,4,57971.0
11,8,3,9,7,108296.0
11,8,3,9,10,132227.0
11,8,3,9,8,132227.0
11,8,2,6,9,98598.0
11,8,2,6,2,92088.0
11,8,2,6,3,93497.0
11,8,2,6,1,71724.0
11,8,2,10,3,101179.0
11,8,2,10,6,100731.0
11,8,2,10,8,106518.0
11,8,2,10,2,106518.0
11,8,2,11,3,104543.0
11,8,2,11,5,113290.0
11,8,2,11,6,106620.0
11,8,2,11,7,92189.0
11,8,2,8,8,106518.0
11,8,2,8,2,106518.0
11,8,2,8,3,99063.0
11,8,2,8,7,88401.0
11,8,10,5,10,139128.0
11,8,10,5,7,119553.0
11,8,10,5,8,139128.0
11,8,10,5,0,133976.0
11,8,10,1,10,76740.0
11,8,10,1,5,76455.0
11,8,10,1,7,63096.0
11,8,10,1,6,73078.0
11,8,10,4,6,60841.0
11,8,10,4,0,61343.0
11,8,10,4,1,38151.0
11,8,10,4,7,61027.0
11,8,10,7,4,61452.0
11,8,10,7,7,102002.0
11,8,10,7,2,80230.0
11,8,10,7,1,63332.0
11,1,8,0,1,68965.0
11,1,8,0,2,68619.0
11,1,8,0,8,69899.0
11,1,8,0,9,69899.0
11,1,8,7,7,52287.0
11,1,8,7,6,60318.0
11,1,8,7,10,63263.0
11,1,8,7,0,56339.0
11,1,8,4,4,21241.0
11,1,8,4,5,31767.0
11,1,8,4,7,29238.0
11,1,8,4,8,31767.0
11,1,8,11,4,39883.0
11,1,8,11,2,77783.0
11,1,8,11,7,73514.0
11,1,8,11,0,70662.0
11,1,9,8,9,76968.0
11,1,9,8,6,73856.0
11,1,9,8,7,63445.0
11,1,9,8,0,69892.0
11,1,9,2,7,57023.0
11,1,9,2,3,68278.0
11,1,9,2,9,72898.0
11,1,9,2,1,72040.0
11,1,9,4,5,33770.0
11,1,9,4,10,36100.0
11,1,9,4,3,32830.0
11,1,9,4,1,35930.0
11,1,9,11,8,86754.0
11,1,9,11,5,85844.0
11,1,9,11,0,72418.0
11,1,9,11,10,86754.0
11,1,5,3,8,69714.0
11,1,5,3,6,65752.0
11,1,5,3,7,60255.0
11,1,5,3,11,76612.0
11,1,5,11,4,48354.0
11,1,5,11,3,72598.0
11,1,5,11,8,82723.0
11,1,5,11,11,94385.0
11,1,5,6,10,70187.0
11,1,5,6,4,36380.0
11,1,5,6,1,70003.0
11,1,5,6,8,70187.0
11,1,5,4,6,37524.0
11,1,5,4,11,48700.0
11,1,5,4,0,34977.0
11,1,5,4,5,37544.0
11,1,10,0,0,69905.0
11,1,10,0,6,66131.0
11,1,10,0,10,69905.0
11,1,10,0,5,68893.0
11,1,10,10,11,84917.0
11,1,10,10,2,73738.0
11,1,10,10,9,76968.0
11,1,10,10,0,69904.0
11,1,10,3,8,71541.0
11,1,10,3,0,68683.0
11,1,10,3,5,68780.0
11,1,10,3,6,67369.0
11,1,10,11,0,70077.0
11,1,10,11,5,80991.0
11,1,10,11,7,74323.0
11,1,10,11,4,33455.0
4,3,2,11,4,26214.0
4,3,2,11,2,33381.0
4,3,2,11,0,32318.0
4,3,2,11,8,42831.0
4,3,2,5,0,30856.0
4,3,2,5,11,43204.0
4,3,2,5,8,33177.0
4,3,2,5,5,32373.0
4,3,2,0,7,28177.0
4,3,2,0,5,30557.0
4,3,2,0,10,30950.0
4,3,2,0,3,30541.0
4,3,2,9,8,33293.0
4,3,2,9,4,20867.0
4,3,2,9,0,30854.0
4,3,2,9,5,32314.0
4,3,9,10,6,52336.0
4,3,9,10,0,54882.0
4,3,9,10,2,30003.0
4,3,9,10,8,55003.0
4,3,9,11,1,37911.0
4,3,9,11,5,65027.0
4,3,9,11,2,34547.0
4,3,9,11,7,45211.0
4,3,9,6,9,55002.0
4,3,9,6,2,30962.0
4,3,9,6,3,51906.0
4,3,9,6,11,64440.0
4,3,9,7,6,50410.0
4,3,9,7,11,59501.0
