h0,h1,h2,h3,h4,Final Score
5,7,1,3,11,65817.0
5,7,1,3,3,56697.0
5,7,1,3,6,55108.0
5,7,1,3,1,57523.0
5,7,1,1,5,60030.0
5,7,1,1,2,55092.0
5,7,1,1,4,27598.0
5,7,1,1,7,53905.0
5,7,1,5,4,26565.0
5,7,1,5,6,55931.0
5,7,1,5,1,59046.0
5,7,1,5,0,56378.0
5,7,1,0,6,55242.0
5,7,1,0,11,64648.0
5,7,1,0,1,57051.0
5,7,1,0,4,20233.0
5,7,6,5,2,71264.0
5,7,6,5,11,111882.0
5,7,6,5,1,58894.0
5,7,6,5,3,102655.0
5,7,6,11,0,106891.0
5,7,6,11,1,62753.0
5,7,6,11,2,76357.0
5,7,6,11,6,106049.0
5,7,6,6,2,69917.0
5,7,6,6,7,86255.0
5,7,6,6,6,97133.0
5,7,6,6,4,33628.0
5,7,6,3,0,103823.0
5,7,6,3,3,101147.0
5,7,6,3,1,58238.0
5,7,6,3,4,32010.0
5,7,0,6,0,107091.0
5,7,0,6,4,38776.0
5,7,0,6,11,115939.0
5,7,0,6,7,95117.0
5,7,0,5,5,106348.0
5,7,0,5,6,102438.0
5,7,0,5,0,108499.0
5,7,0,5,1,58840.0
5,7,0,11,3,109164.0
5,7,0,11,1,67353.0
5,7,0,11,5,116123.0
5,7,0,11,4,39294.0
5,7,0,4,11,46856.0
5,7,0,4,5,41528.0
5,7,0,4,7,37850.0
5,7,0,4,4,24227.0
5,7,11,0,5,108737.0
5,7,11,0,0,110434.0
5,7,11,0,1,59440.0
5,7,11,0,7,96735.0
5,7,11,6,1,64758.0
5,7,11,6,11,113967.0
5,7,11,6,5,106633.0
5,7,11,6,2,74360.0
5,7,11,7,5,94660.0
5,7,11,7,6,90617.0
5,7,11,7,3,89627.0
5,7,11,7,4,28761.0
5,7,11,5,2,75376.0
5,7,11,5,11,119995.0
5,7,11,5,4,40642.0
5,7,11,5,0,105822.0
5,11,6,3,5,122729.0
5,11,6,3,6,119575.0
5,11,6,3,2,91869.0
5,11,6,3,1,67869.0
5,11,6,11,1,81489.0
5,11,6,11,4,47804.0
5,11,6,11,6,138547.0
5,11,6,11,11,150177.0
5,11,6,4,1,37592.0
5,11,6,4,4,23242.0
5,11,6,4,7,42768.0
5,11,6,4,6,53468.0
5,11,6,0,2,95759.0
5,11,6,0,3,123170.0
5,11,6,0,11,131381.0
5,11,6,0,5,126579.0
5,11,5,11,6,140329.0
5,11,5,11,7,118895.0
5,11,5,11,1,79323.0
5,11,5,11,2,99973.0
5,11,5,1,6,76224.0
5,11,5,1,1,77784.0
5,11,5,1,2,71784.0
5,11,5,1,4,31817.0
5,11,5,4,0,47757.0
5,11,5,4,2,30615.0
5,11,5,4,1,29095.0
5,11,5,4,7,47522.0
5,11,5,5,7,117243.0
5,11,5,5,2,95536.0
5,11,5,5,5,134688.0
5,11,5,5,0,128457.0
5,11,3,7,0,112413.0
5,11,3,7,11,123564.0
5,11,3,7,4,46603.0
5,11,3,7,5,113134.0
5,11,3,4,4,11725.0
5,11,3,4,7,36457.0
5,11,3,4,5,44116.0
5,11,3,4,2,28792.0
5,11,3,5,7,115683.0
5,11,3,5,2,98861.0
5,11,3,5,4,52713.0
5,11,3,5,5,129149.0
5,11,3,3,7,108334.0
5,11,3,3,4,50377.0
5,11,3,3,3,123874.0
5,11,3,3,2,99930.0
5,11,0,11,2,98235.0
5,11,0,11,11,148632.0
5,11,0,11,7,113844.0
5,11,0,11,4,50445.0
5,11,0,0,3,127578.0
5,11,0,0,0,133187.0
5,11,0,0,7,110762.0
5,11,0,0,11,138086.0
5,11,0,3,2,97918.0
5,11,0,3,7,101037.0
5,11,0,3,0,125701.0
5,11,0,3,3,123085.0
5,11,0,2,11,111405.0
5,11,0,2,7,79836.0
5,11,0,2,1,70723.0
5,11,0,2,6,95337.0
5,2,7,5,5,86364.0
5,2,7,5,6,85487.0
5,2,7,5,1,61513.0
5,2,7,5,0,83692.0
5,2,7,4,4,22179.0
5,2,7,4,2,27273.0
5,2,7,4,6,37864.0
5,2,7,4,5,38283.0
5,2,7,7,6,75481.0
5,2,7,7,1,55333.0
5,2,7,7,2,61745.0
5,2,7,7,4,26017.0
5,2,7,1,2,56453.0
5,2,7,1,0,56173.0
5,2,7,1,7,52434.0
5,2,7,1,6,59323.0
5,2,2,6,2,97330.0
5,2,2,6,7,82364.0
5,2,2,6,6,94301.0
5,2,2,6,1,68646.0
5,2,2,1,11,82598.0
5,2,2,1,3,65789.0
5,2,2,1,7,64069.0
5,2,2,1,5,71138.0
5,2,2,11,7,91108.0
5,2,2,11,1,76846.0
5,2,2,11,4,39623.0
5,2,2,11,6,103785.0
5,2,2,2,0,97435.0
5,2,2,2,5,102293.0
5,2,2,2,4,37215.0
5,2,2,2,11,112703.0
5,2,5,4,4,17584.0
5,2,5,4,5,33182.0
5,2,5,4,1,28012.0
5,2,5,4,7,27730.0
5,2,5,3,1,68962.0
5,2,5,3,2,97488.0
5,2,5,3,0,94536.0
5,2,5,3,6,95209.0
5,2,5,5,11,107496.0
5,2,5,5,3,96463.0
5,2,5,5,6,95216.0
5,2,5,5,0,94611.0
5,2,5,7,11,95947.0
5,2,5,7,1,62320.0
5,2,5,7,4,35103.0
5,2,5,7,2,82150.0
5,2,3,4,1,32855.0
5,2,3,4,0,45757.0
5,2,3,4,2,32953.0
5,2,3,4,6,47404.0
5,2,3,7,3,81359.0
5,2,3,7,7,68579.0
5,2,3,7,1,58651.0
5,2,3,7,5,83945.0
5,2,3,1,3,65669.0
5,2,3,1,0,63972.0
5,2,3,1,5,69936.0
5,2,3,1,7,60303.0
5,2,3,6,11,103920.0
5,2,3,6,3,93743.0
5,2,3,6,2,91047.0
5,2,3,6,0,91879.0
5,0,0,6,4,41848.0
5,0,0,6,5,123425.0
5,0,0,6,2,92907.0
5,0,0,6,6,114859.0
5,0,0,0,0,133799.0
5,0,0,0,7,116090.0
5,0,0,0,1,70629.0
5,0,0,0,4,45925.0
5,0,0,1,7,62419.0
5,0,0,1,11,79113.0
5,0,0,1,3,71151.0
5,0,0,1,6,67112.0
5,0,0,5,2,101696.0
5,0,0,5,5,128278.0
5,0,0,5,6,125125.0
5,0,0,5,4,51581.0
5,0,6,11,4,44185.0
5,0,6,11,2,93749.0
5,0,6,11,11,140743.0
5,0,6,11,1,71857.0
5,0,6,0,3,122456.0
5,0,6,0,6,121091.0
5,0,6,0,1,66311.0
5,0,6,0,11,133988.0
5,0,6,7,2,68909.0
5,0,6,7,11,109377.0
5,0,6,7,7,80819.0
5,0,6,7,6,95531.0
5,0,6,5,6,116556.0
5,0,6,5,4,48519.0
5,0,6,5,7,103900.0
5,0,6,5,0,124799.0
5,0,7,5,6,104733.0
5,0,7,5,7,90766.0
5,0,7,5,2,76058.0
5,0,7,5,3,104906.0
5,0,7,2,0,72178.0
5,0,7,2,2,76449.0
5,0,7,2,5,75447.0
5,0,7,2,4,28233.0
5,0,7,6,3,100254.0
5,0,7,6,11,109843.0
5,0,7,6,6,94596.0
5,0,7,6,0,103125.0
5,0,7,0,2,77299.0
5,0,7,0,3,102369.0
5,0,7,0,1,59417.0
5,0,7,0,7,92258.0
5,0,4,1,7,27008.0
5,0,4,1,3,30464.0
5,0,4,1,0,30362.0
5,0,4,1,4,14644.0
5,0,4,6,2,26576.0
5,0,4,6,3,42798.0
5,0,4,6,5,45115.0
5,0,4,6,7,35155.0
5,0,4,7,5,37780.0
5,0,4,7,4,19515.0
5,0,4,7,2,21622.0
5,0,4,7,7,33483.0
5,0,4,4,4,14685.0
5,0,4,4,3,22064.0
5,0,4,4,0,22207.0
5,0,4,4,7,20836.0
2,1,7,3,3,54794.0
2,1,7,3,6,55752.0
2,1,7,3,7,46370.0
2,1,7,3,5,55577.0
2,1,7,7,3,47483.0
2,1,7,7,4,26362.0
2,1,7,7,11,61109.0
2,1,7,7,6,49768.0
2,1,7,0,11,61396.0
2,1,7,0,1,55960.0
2,1,7,0,7,45631.0
2,1,7,0,4,21217.0
2,1,7,11,2,57236.0
2,1,7,11,1,66646.0
2,1,7,11,4,33474.0
2,1,7,11,6,67262.0
2,1,3,1,1,67409.0
2,1,3,1,7,53457.0
2,1,3,1,0,65429.0
2,1,3,1,4,28869.0
2,1,3,11,5,71872.0
2,1,3,11,4,26376.0
2,1,3,11,11,79918.0
2,1,3,11,1,69744.0
2,1,3,2,1,65663.0
2,1,3,2,5,65737.0
2,1,3,2,6,64141.0
2,1,3,2,11,74474.0
2,1,3,4,7,18543.0
2,1,3,4,2,18204.0
2,1,3,4,6,22783.0
2,1,3,4,3,21230.0
2,1,1,0,11,78562.0
2,1,1,0,3,66410.0
2,1,1,0,1,67565.0
2,1,1,0,0,68211.0
2,1,1,2,2,72048.0
2,1,1,2,1,71834.0
2,1,1,2,3,68630.0
2,1,1,2,4,30116.0
2,1,1,6,7,58714.0
2,1,1,6,11,78237.0
2,1,1,6,1,71374.0
2,1,1,6,6,68006.0
2,1,1,5,4,30419.0
2,1,1,5,3,69079.0
2,1,1,5,0,67166.0
2,1,1,5,7,62604.0
2,1,11,2,0,68420.0
2,1,11,2,7,65109.0
2,1,11,2,3,67929.0
2,1,11,2,1,74399.0
2,1,11,11,2,78942.0
2,1,11,11,4,31854.0
2,1,11,11,0,68763.0
2,1,11,11,7,74549.0
2,1,11,6,7,64605.0
2,1,11,6,6,75992.0
2,1,11,6,4,35201.0
2,1,11,6,3,68579.0
2,1,11,3,7,61418.0
2,1,11,3,0,69393.0
2,1,11,3,3,70675.0
2,1,11,3,11,81835.0
2,11,0,4,11,50213.0
2,11,0,4,2,29016.0
2,11,0,4,0,39562.0
2,11,0,4,1,31540.0
2,11,0,5,7,85391.0
2,11,0,5,11,108604.0
2,11,0,5,4,36712.0
2,11,0,5,3,97876.0
2,11,0,2,1,70373.0
2,11,0,2,6,96415.0
2,11,0,2,2,101123.0
2,11,0,2,11,108947.0
2,11,0,11,4,39155.0
2,11,0,11,7,90254.0
2,11,0,11,1,75963.0
2,11,0,11,2,102487.0
2,11,1,6,3,65943.0
2,11,1,6,7,59076.0
2,11,1,6,11,78259.0
2,11,1,6,2,67024.0
2,11,1,4,3,27288.0
2,11,1,4,2,21299.0
2,11,1,4,4,15994.0
2,11,1,4,0,27199.0
2,11,1,7,2,54435.0
2,11,1,7,11,71179.0
2,11,1,7,6,60575.0
2,11,1,7,3,57332.0
2,11,1,5,4,29772.0
2,11,1,5,11,83305.0
2,11,1,5,1,75806.0
2,11,1,5,6,72763.0
2,11,11,6,1,79496.0
2,11,11,6,6,107250.0
2,11,11,6,2,95862.0
2,11,11,6,3,103652.0
2,11,11,2,5,104500.0
2,11,11,2,3,100630.0
2,11,11,2,1,79391.0
2,11,11,2,11,113365.0
2,11,11,11,6,118667.0
2,11,11,11,1,88159.0
2,11,11,11,0,103182.0
2,11,11,11,4,47565.0
2,11,11,0,5,102027.0
2,11,11,0,2,99959.0
2,11,11,0,4,42271.0
2,11,11,0,1,69523.0
2,11,4,4,6,20119.0
2,11,4,4,11,25970.0
2,11,4,4,5,20041.0
2,11,4,4,4,11364.0
2,11,4,6,4,27921.0
2,11,4,6,3,40234.0
2,11,4,6,1,33248.0
2,11,4,6,6,42867.0
2,11,4,5,5,45950.0
2,11,4,5,0,41695.0
2,11,4,5,7,32650.0
2,11,4,5,2,30281.0
2,11,4,0,7,29503.0
2,11,4,0,4,19941.0
2,11,4,0,5,41701.0
2,11,4,0,6,41939.0
2,7,0,4,4,13309.0
2,7,0,4,2,20553.0
2,7,0,4,7,27604.0
2,7,0,4,0,27421.0
2,7,0,5,7,76731.0
2,7,0,5,3,82483.0
2,7,0,5,2,77713.0
2,7,0,5,4,31713.0
2,7,0,2,7,68343.0
2,7,0,2,3,75887.0
2,7,0,2,1,53427.0
2,7,0,2,4,28719.0
2,7,0,6,7,69365.0
2,7,0,6,3,77872.0
2,7,0,6,5,78678.0
2,7,0,6,4,31090.0
2,7,4,5,4,22672.0
2,7,4,5,3,35139.0
2,7,4,5,5,35378.0
2,7,4,5,6,34862.0
2,7,4,4,11,29715.0
2,7,4,4,6,20733.0
2,7,4,4,4,12391.0
2,7,4,4,5,22388.0
2,7,4,11,6,42682.0
2,7,4,11,3,36793.0
2,7,4,11,7,39454.0
2,7,4,11,4,22434.0
2,7,4,1,1,30847.0
2,7,4,1,7,27467.0
2,7,4,1,0,29382.0
2,7,4,1,3,29372.0
2,7,6,0,11,89175.0
2,7,6,0,6,78279.0
2,7,6,0,3,78852.0
2,7,6,0,0,81855.0
2,7,6,1,0,57887.0
2,7,6,1,1,61508.0
2,7,6,1,6,57759.0
2,7,6,1,5,61504.0
2,7,6,3,2,73870.0
2,7,6,3,11,89795.0
2,7,6,3,5,80303.0
2,7,6,3,7,65750.0
2,7,6,7,2,64150.0
2,7,6,7,3,73590.0
2,7,6,7,6,74811.0
2,7,6,7,11,85679.0
2,7,7,2,5,60238.0
2,7,7,2,11,65321.0
2,7,7,2,6,59451.0
2,7,7,2,1,40932.0
2,7,7,6,6,68991.0
2,7,7,6,2,57884.0
2,7,7,6,1,49888.0
2,7,7,6,7,59568.0
2,7,7,7,1,39139.0
2,7,7,7,7,45895.0
2,7,7,7,4,25311.0
2,7,7,7,0,55103.0
2,7,7,0,11,78164.0
2,7,7,0,4,25185.0
2,7,7,0,3,68178.0
2,7,7,0,6,62785.0
2,5,1,6,4,26271.0
2,5,1,6,5,68221.0
2,5,1,6,3,63728.0
2,5,1,6,6,66167.0
2,5,1,3,4,23319.0
2,5,1,3,1,67257.0
2,5,1,3,3,65769.0
2,5,1,3,0,65904.0
2,5,1,11,7,68282.0
2,5,1,11,4,32861.0
2,5,1,11,0,69040.0
2,5,1,11,5,80335.0
2,5,1,5,3,66074.0
2,5,1,5,0,66245.0
2,5,1,5,4,30321.0
2,5,1,5,1,72906.0
2,5,6,0,2,92902.0
2,5,6,0,11,104213.0
2,5,6,0,1,66808.0
2,5,6,0,0,97102.0
2,5,6,4,11,53649.0
2,5,6,4,5,40509.0
2,5,6,4,7,36635.0
2,5,6,4,1,32581.0
2,5,6,11,5,108175.0
2,5,6,11,4,42067.0
2,5,6,11,1,76052.0
2,5,6,11,2,97572.0
2,5,6,5,5,101776.0
2,5,6,5,11,110867.0
2,5,6,5,0,95650.0
2,5,6,5,1,70633.0
2,5,2,0,11,103159.0
2,5,2,0,7,80285.0
2,5,2,0,1,67217.0
2,5,2,0,3,94820.0
2,5,2,1,7,58678.0
2,5,2,1,2,72587.0
2,5,2,1,3,67370.0
2,5,2,1,5,71675.0
2,5,2,6,4,33752.0
2,5,2,6,1,70546.0
2,5,2,6,2,99032.0
2,5,2,6,11,106881.0
2,5,2,3,5,98162.0
2,5,2,3,0,96001.0
2,5,2,3,1,68963.0
2,5,2,3,4,31293.0
2,5,3,2,3,96277.0
2,5,3,2,1,70114.0
2,5,3,2,7,83149.0
2,5,3,2,4,35729.0
2,5,3,7,1,61724.0
2,5,3,7,6,84843.0
2,5,3,7,11,91807.0
2,5,3,7,3,84115.0
2,5,3,6,11,104332.0
2,5,3,6,2,92486.0
2,5,3,6,7,82554.0
2,5,3,6,4,41028.0
2,5,3,11,7,91888.0
2,5,3,11,11,117390.0
2,5,3,11,0,99410.0
2,5,3,11,3,100920.0
6,3,5,7,0,109461.0
6,3,5,7,3,109557.0
6,3,5,7,2,78647.0
6,3,5,7,11,116835.0
6,3,5,0,2,94427.0
6,3,5,0,11,131547.0
6,3,5,0,1,68461.0
6,3,5,0,6,116182.0
6,3,5,6,1,67845.0
6,3,5,6,4,40741.0
6,3,5,6,11,130782.0
6,3,5,6,2,90501.0
6,3,5,2,5,92534.0
6,3,5,2,11,100984.0
6,3,5,2,0,90152.0
6,3,5,2,1,65993.0
6,3,4,6,0,49645.0
6,3,4,6,6,48065.0
6,3,4,6,3,48664.0
6,3,4,6,11,61069.0
6,3,4,4,2,17182.0
6,3,4,4,1,18878.0
6,3,4,4,7,25087.0
6,3,4,4,11,29870.0
6,3,4,3,0,47692.0
6,3,4,3,3,47469.0
6,3,4,3,11,56354.0
6,3,4,3,4,19904.0
6,3,4,11,7,52852.0
6,3,4,11,3,49867.0
6,3,4,11,0,52676.0
6,3,4,11,4,15584.0
6,3,7,1,4,22467.0
6,3,7,1,2,50749.0
6,3,7,1,6,54516.0
6,3,7,1,7,53531.0
6,3,7,4,5,34500.0
6,3,7,4,3,33753.0
6,3,7,4,7,31583.0
6,3,7,4,4,22880.0
6,3,7,2,1,45705.0
6,3,7,2,5,70625.0
6,3,7,2,0,68574.0
6,3,7,2,6,67865.0
6,3,7,3,3,102952.0
6,3,7,3,6,100002.0
6,3,7,3,7,91185.0
6,3,7,3,0,104613.0
6,3,2,11,0,90960.0
6,3,2,11,2,95425.0
6,3,2,11,4,40401.0
6,3,2,11,6,98421.0
6,3,2,5,7,76586.0
6,3,2,5,3,92909.0
6,3,2,5,2,94930.0
6,3,2,5,5,93858.0
6,3,2,7,7,63198.0
6,3,2,7,11,91958.0
6,3,2,7,5,80866.0
6,3,2,7,2,73336.0
6,3,2,4,7,29920.0
6,3,2,4,11,44597.0
6,3,2,4,6,33903.0
6,3,2,4,1,27365.0
6,5,11,4,11,57965.0
6,5,11,4,7,40299.0
6,5,11,4,3,46564.0
6,5,11,4,2,30944.0
6,5,11,6,6,122808.0
6,5,11,6,2,88524.0
6,5,11,6,3,119070.0
6,5,11,6,4,45779.0
6,5,11,0,4,50472.0
6,5,11,0,0,129059.0
6,5,11,0,11,133868.0
6,5,11,0,6,121835.0
