h0,h1,h2,h3,h4,Final Score
11,9,10,1,10,75530.0
11,9,10,1,11,84264.0
11,9,10,1,8,75530.0
11,9,10,1,5,73182.0
11,9,10,10,4,50822.0
11,9,10,10,3,131335.0
11,9,10,10,1,77556.0
11,9,10,10,11,149959.0
11,9,10,5,2,102124.0
11,9,10,5,8,139124.0
11,9,10,5,9,139124.0
11,9,10,5,1,75006.0
11,9,10,7,5,113916.0
11,9,10,7,1,66770.0
11,9,10,7,4,44068.0
11,9,10,7,7,99738.0
11,9,3,7,10,110001.0
11,9,3,7,11,116196.0
11,9,3,7,2,76491.0
11,9,3,7,3,107700.0
11,9,3,0,2,105143.0
11,9,3,0,1,71483.0
11,9,3,0,9,130883.0
11,9,3,0,7,109122.0
11,9,3,6,2,95481.0
11,9,3,6,4,48637.0
11,9,3,6,1,70177.0
11,9,3,6,5,125691.0
11,9,3,9,0,130881.0
11,9,3,9,5,129991.0
11,9,3,9,2,103914.0
11,9,3,9,7,108621.0
11,9,11,9,3,134365.0
11,9,11,9,0,136433.0
11,9,11,9,1,82806.0
11,9,11,9,10,147956.0
11,9,11,11,0,134407.0
11,9,11,11,8,153861.0
11,9,11,11,10,153861.0
11,9,11,11,9,153861.0
11,9,11,8,1,82022.0
11,9,11,8,2,102346.0
11,9,11,8,9,147956.0
11,9,11,8,10,147956.0
11,9,11,3,2,103604.0
11,9,11,3,0,133886.0
11,9,11,3,11,148261.0
11,9,11,3,10,140244.0
11,9,4,5,11,53037.0
11,9,4,5,2,29572.0
11,9,4,5,9,48832.0
11,9,4,5,6,46976.0
11,9,4,11,3,46552.0
11,9,4,11,2,30261.0
11,9,4,11,7,46789.0
11,9,4,11,5,54128.0
11,9,4,6,0,47263.0
11,9,4,6,10,48819.0
11,9,4,6,1,25311.0
11,9,4,6,9,48819.0
11,9,4,4,3,25838.0
11,9,4,4,2,17804.0
11,9,4,4,11,35481.0
11,9,4,4,10,27664.0
11,8,0,9,11,142637.0
11,8,0,9,3,132135.0
11,8,0,9,9,135823.0
11,8,0,9,7,115495.0
11,8,0,0,6,131306.0
11,8,0,0,3,131237.0
11,8,0,0,4,45375.0
11,8,0,0,1,71941.0
11,8,0,3,9,131531.0
11,8,0,3,11,140657.0
11,8,0,3,4,55196.0
11,8,0,3,10,131531.0
11,8,0,2,10,105353.0
11,8,0,2,4,45661.0
11,8,0,2,0,101258.0
11,8,0,2,2,105353.0
11,8,7,7,10,102166.0
11,8,7,7,0,98112.0
