h0,h1,h2,h3,h4,Final Score
8,4,10,11,2,47464.0
8,4,10,11,0,75255.0
8,4,10,11,1,51346.0
8,4,10,11,10,83964.0
8,4,10,10,4,28095.0
8,4,10,10,5,74747.0
8,4,10,10,10,74747.0
8,4,10,10,7,61355.0
8,4,10,9,3,74445.0
8,4,10,9,8,74747.0
8,4,10,9,5,74719.0
8,4,10,9,0,74331.0
8,4,10,4,1,28800.0
8,4,10,4,7,32186.0
8,4,10,4,4,28256.0
8,4,10,4,11,49536.0
8,4,9,10,6,72890.0
8,4,9,10,10,74747.0
8,4,9,10,7,62999.0
8,4,9,10,5,71995.0
8,4,9,2,11,52583.0
8,4,9,2,7,41165.0
8,4,9,2,1,27969.0
8,4,9,2,10,46077.0
8,4,9,3,8,74467.0
8,4,9,3,6,69010.0
8,4,9,3,1,43457.0
8,4,9,3,3,73824.0
8,4,9,0,0,74334.0
8,4,9,0,9,74334.0
8,4,9,0,4,33946.0
8,4,9,0,6,74223.0
8,4,5,5,9,73527.0
8,4,5,5,4,33350.0
8,4,5,5,8,73527.0
8,4,5,5,5,71521.0
8,4,5,6,5,68692.0
8,4,5,6,8,70561.0
8,4,5,6,2,43381.0
8,4,5,6,4,37470.0
8,4,5,3,4,41590.0
8,4,5,3,2,48265.0
8,4,5,3,7,59264.0
8,4,5,3,8,70635.0
8,4,5,11,4,36593.0
8,4,5,11,3,74343.0
8,4,5,11,7,78345.0
8,4,5,11,8,83683.0
8,4,4,0,3,26977.0
8,4,4,0,5,26528.0
8,4,4,0,0,28501.0
8,4,4,0,1,21537.0
8,4,4,10,6,28747.0
8,4,4,10,11,36716.0
8,4,4,10,7,26881.0
8,4,4,10,1,21870.0
8,4,4,7,0,25677.0
8,4,4,7,2,17776.0
8,4,4,7,11,33973.0
8,4,4,7,4,16815.0
8,4,4,4,8,16479.0
8,4,4,4,7,11756.0
8,4,4,4,0,16255.0
8,4,4,4,6,16476.0
8,6,6,8,10,124326.0
8,6,6,8,5,122436.0
8,6,6,8,6,117886.0
8,6,6,8,1,67100.0
8,6,6,4,3,44852.0
8,6,6,4,1,31418.0
8,6,6,4,5,48152.0
8,6,6,4,4,22852.0
8,6,6,0,6,116920.0
8,6,6,0,5,122244.0
8,6,6,0,4,51478.0
8,6,6,0,1,67734.0
8,6,6,9,9,124326.0
8,6,6,9,6,115682.0
8,6,6,9,7,104175.0
8,6,6,9,3,122512.0
8,6,10,2,1,69015.0
8,6,10,2,8,100449.0
8,6,10,2,5,99809.0
8,6,10,2,10,100449.0
8,6,10,10,6,128670.0
8,6,10,10,8,131359.0
8,6,10,10,1,71915.0
8,6,10,10,0,131333.0
8,6,10,7,0,106368.0
8,6,10,7,5,106505.0
8,6,10,7,3,104069.0
8,6,10,7,7,90375.0
8,6,10,0,1,70509.0
8,6,10,0,6,126949.0
8,6,10,0,4,65255.0
8,6,10,0,2,101253.0
8,6,11,9,3,130124.0
8,6,11,9,10,138476.0
8,6,11,9,0,130932.0
8,6,11,9,11,145562.0
8,6,11,6,9,127809.0
8,6,11,6,8,127809.0
8,6,11,6,5,126333.0
8,6,11,6,3,122142.0
8,6,11,1,10,76460.0
8,6,11,1,8,76460.0
8,6,11,1,3,67569.0
8,6,11,1,1,76460.0
8,6,11,10,7,114259.0
8,6,11,10,8,138476.0
8,6,11,10,10,138476.0
8,6,11,10,3,131716.0
8,6,0,0,5,130496.0
8,6,0,0,4,63710.0
8,6,0,0,11,136252.0
8,6,0,0,1,71825.0
8,6,0,3,10,125713.0
8,6,0,3,1,69907.0
8,6,0,3,8,125713.0
8,6,0,3,6,118691.0
8,6,0,8,7,112813.0
8,6,0,8,0,131333.0
8,6,0,8,4,59626.0
8,6,0,8,9,131333.0
8,6,0,5,5,128660.0
8,6,0,5,6,125799.0
8,6,0,5,4,50863.0
8,6,0,5,2,96184.0
8,7,0,11,7,108114.0
8,7,0,11,8,124613.0
8,7,0,11,3,118210.0
8,7,0,11,5,122630.0
8,7,0,10,9,118310.0
8,7,0,10,4,57765.0
8,7,0,10,10,118310.0
8,7,0,10,2,82810.0
8,7,0,3,5,111368.0
8,7,0,3,4,51944.0
8,7,0,3,11,120699.0
8,7,0,3,9,114084.0
8,7,0,7,0,94230.0
8,7,0,7,7,81661.0
8,7,0,7,6,89091.0
8,7,0,7,1,50792.0
8,7,5,4,3,49728.0
8,7,5,4,8,50348.0
8,7,5,4,5,50346.0
8,7,5,4,0,49988.0
8,7,5,0,7,101263.0
8,7,5,0,11,121817.0
8,7,5,0,0,116381.0
8,7,5,0,9,116381.0
8,7,5,7,9,86953.0
8,7,5,7,5,85494.0
8,7,5,7,2,59243.0
8,7,5,7,4,42685.0
8,7,5,6,11,118011.0
8,7,5,6,4,50290.0
8,7,5,6,2,77007.0
8,7,5,6,9,110087.0
8,7,8,10,0,118297.0
8,7,8,10,7,96412.0
8,7,8,10,1,63441.0
8,7,8,10,8,118479.0
8,7,8,6,7,96152.0
8,7,8,6,4,49087.0
8,7,8,6,1,61166.0
8,7,8,6,0,114942.0
8,7,8,2,9,87709.0
8,7,8,2,1,56653.0
8,7,8,2,7,68762.0
8,7,8,2,8,87709.0
8,7,8,3,2,86410.0
8,7,8,3,9,116510.0
8,7,8,3,0,116426.0
8,7,8,3,5,116510.0
8,7,3,8,3,114963.0
8,7,3,8,0,116245.0
8,7,3,8,7,85051.0
8,7,3,8,4,52055.0
8,7,3,3,7,94105.0
8,7,3,3,4,49871.0
8,7,3,3,0,116235.0
8,7,3,3,9,116308.0
8,7,3,2,5,84018.0
8,7,3,2,0,80598.0
8,7,3,2,4,35374.0
8,7,3,2,7,72404.0
8,7,3,7,7,83004.0
8,7,3,7,5,96469.0
8,7,3,7,9,96471.0
8,7,3,7,4,38094.0
8,9,6,5,10,123091.0
8,9,6,5,5,121095.0
8,9,6,5,6,117409.0
8,9,6,5,3,119888.0
8,9,6,8,7,101968.0
8,9,6,8,10,126999.0
8,9,6,8,0,126926.0
8,9,6,8,5,124264.0
8,9,6,2,3,94176.0
8,9,6,2,10,96619.0
8,9,6,2,0,89969.0
8,9,6,2,7,80540.0
8,9,6,11,4,60325.0
8,9,6,11,7,112318.0
8,9,6,11,11,146505.0
8,9,6,11,9,138422.0
8,9,5,0,4,64990.0
8,9,5,0,7,105842.0
8,9,5,0,0,133630.0
8,9,5,0,11,142430.0
8,9,5,2,9,104778.0
