h0,h1,h2,h3,h4,Final Score
9,7,6,11,7,100232.0
9,7,6,11,0,111082.0
9,7,6,11,10,119140.0
9,7,6,11,3,104796.0
9,7,6,7,3,90814.0
9,7,6,7,5,91811.0
9,7,6,7,0,91588.0
9,7,6,7,6,89927.0
9,7,6,6,10,107831.0
9,7,6,6,0,107677.0
9,7,6,6,1,56849.0
9,7,6,6,6,102192.0
9,7,6,1,1,59459.0
9,7,6,1,3,56443.0
9,7,6,1,8,59459.0
9,7,6,1,4,25108.0
9,7,9,10,1,60271.0
9,7,9,10,10,115111.0
9,7,9,10,7,99206.0
9,7,9,10,5,112611.0
9,7,9,6,2,77097.0
9,7,9,6,9,111257.0
9,7,9,6,8,111257.0
9,7,9,6,6,109530.0
9,7,9,5,0,112321.0
9,7,9,5,4,43430.0
9,7,9,5,11,119983.0
9,7,9,5,3,109968.0
9,7,9,9,0,115006.0
9,7,9,9,5,112502.0
9,7,9,9,2,82761.0
9,7,9,9,8,115111.0
9,7,1,8,11,69246.0
9,7,1,8,1,60029.0
9,7,1,8,10,60029.0
9,7,1,8,8,60029.0
9,7,1,10,11,68134.0
9,7,1,10,10,60029.0
9,7,1,10,9,60029.0
9,7,1,10,2,52609.0
9,7,1,9,7,57308.0
9,7,1,9,3,57656.0
9,7,1,9,4,19881.0
9,7,1,9,6,56579.0
9,7,1,3,3,56693.0
9,7,1,3,9,57839.0
9,7,1,3,5,56392.0
9,7,1,3,10,57839.0
9,7,10,6,7,92214.0
9,7,10,6,0,108086.0
9,7,10,6,5,107183.0
9,7,10,6,9,108229.0
9,7,10,5,5,113896.0
9,7,10,5,7,97608.0
9,7,10,5,1,60790.0
9,7,10,5,3,111566.0
9,7,10,2,0,73063.0
9,7,10,2,8,80811.0
9,7,10,2,9,80811.0
9,7,10,2,4,31795.0
9,7,10,8,11,121125.0
9,7,10,8,0,115006.0
9,7,10,8,6,111684.0
9,7,10,8,10,115111.0
9,4,0,8,5,51174.0
9,4,0,8,4,23132.0
9,4,0,8,10,51174.0
9,4,0,8,0,51174.0
9,4,0,9,3,48576.0
9,4,0,9,7,48556.0
9,4,0,9,6,51217.0
9,4,0,9,0,51174.0
9,4,0,4,4,14957.0
9,4,0,4,9,26520.0
9,4,0,4,11,36477.0
9,4,0,4,10,26520.0
9,4,0,2,4,16847.0
9,4,0,2,10,31194.0
9,4,0,2,8,31194.0
9,4,0,2,2,31194.0
9,4,8,3,11,53518.0
9,4,8,3,5,48301.0
9,4,8,3,4,22149.0
9,4,8,3,6,48202.0
9,4,8,1,1,36712.0
9,4,8,1,7,30999.0
9,4,8,1,9,36712.0
9,4,8,1,5,34678.0
9,4,8,6,3,46784.0
9,4,8,6,0,47901.0
9,4,8,6,10,48300.0
9,4,8,6,8,48300.0
9,4,8,7,0,41859.0
9,4,8,7,6,42258.0
9,4,8,7,7,42246.0
9,4,8,7,4,25511.0
9,4,6,9,1,34613.0
9,4,6,9,3,47320.0
9,4,6,9,6,45326.0
9,4,6,9,9,49193.0
9,4,6,10,8,49193.0
9,4,6,10,11,57397.0
9,4,6,10,5,49191.0
9,4,6,10,9,49193.0
9,4,6,8,11,58245.0
9,4,6,8,2,29703.0
9,4,6,8,8,49193.0
9,4,6,8,7,38793.0
9,4,6,2,11,35727.0
