h0,h1,h2,h3,h4,Final Score
2,2,2,7,5,89352.0
2,2,2,7,11,94479.0
2,2,2,7,2,82062.0
2,2,2,7,6,86100.0
2,2,2,5,3,104550.0
2,2,2,5,6,100403.0
2,2,2,5,4,50186.0
2,2,2,5,0,100746.0
2,2,2,2,5,107206.0
2,2,2,2,7,88210.0
2,2,2,2,4,50923.0
2,2,2,2,6,100436.0
2,2,2,11,11,123306.0
2,2,2,11,0,102764.0
2,2,2,11,1,79619.0
2,2,2,11,2,105689.0
2,2,0,2,7,85026.0
2,2,0,2,4,47531.0
2,2,0,2,2,101735.0
2,2,0,2,11,108723.0
2,2,0,5,6,98977.0
2,2,0,5,7,87989.0
2,2,0,5,3,100094.0
2,2,0,5,2,99964.0
2,2,0,4,3,41178.0
2,2,0,4,4,26643.0
2,2,0,4,2,31899.0
2,2,0,4,7,38492.0
2,2,0,3,2,98400.0
2,2,0,3,0,99892.0
2,2,0,3,1,69198.0
2,2,0,3,7,87137.0
2,2,6,6,7,80449.0
2,2,6,6,0,92376.0
2,2,6,6,1,66744.0
2,2,6,6,11,104765.0
2,2,6,4,0,47222.0
2,2,6,4,4,29207.0
2,2,6,4,7,45800.0
2,2,6,4,5,47545.0
2,2,6,0,3,94025.0
2,2,6,0,0,97352.0
2,2,6,0,2,93292.0
2,2,6,0,4,39765.0
2,2,6,5,6,96904.0
2,2,6,5,0,94019.0
2,2,6,5,4,48566.0
2,2,6,5,7,77963.0
2,2,4,11,5,57133.0
2,2,4,11,4,32517.0
2,2,4,11,11,67100.0
2,2,4,11,2,39133.0
2,2,4,5,7,39890.0
2,2,4,5,11,52982.0
2,2,4,5,2,36400.0
2,2,4,5,6,45332.0
2,2,4,4,3,19361.0
2,2,4,4,6,19888.0
2,2,4,4,1,17473.0
2,2,4,4,7,18255.0
2,2,4,6,6,45897.0
2,2,4,6,2,35284.0
2,2,4,6,0,44171.0
2,2,4,6,7,42292.0
2,0,7,1,0,55333.0
2,0,7,1,7,51501.0
2,0,7,1,5,58320.0
2,0,7,1,1,59193.0
2,0,7,4,4,26290.0
2,0,7,4,11,53470.0
2,0,7,4,5,37218.0
2,0,7,4,0,41182.0
2,0,7,2,11,83169.0
2,0,7,2,0,67853.0
2,0,7,2,2,72643.0
2,0,7,2,3,68416.0
2,0,7,5,5,78924.0
2,0,7,5,3,78551.0
2,0,7,5,0,79728.0
2,0,7,5,2,70731.0
2,0,3,0,0,100900.0
2,0,3,0,5,97317.0
2,0,3,0,4,44583.0
2,0,3,0,6,96657.0
2,0,3,11,4,54476.0
2,0,3,11,1,76151.0
2,0,3,11,11,114941.0
2,0,3,11,6,104776.0
2,0,3,5,5,95863.0
2,0,3,5,1,67751.0
2,0,3,5,2,96577.0
2,0,3,5,0,98503.0
2,0,3,1,1,69045.0
2,0,3,1,6,66543.0
2,0,3,1,5,67320.0
2,0,3,1,0,66133.0
2,0,2,2,7,85630.0
2,0,2,2,3,100458.0
2,0,2,2,2,101373.0
2,0,2,2,4,46039.0
2,0,2,4,3,38907.0
2,0,2,4,4,19536.0
2,0,2,4,1,31141.0
2,0,2,4,0,38889.0
2,0,2,3,11,105480.0
2,0,2,3,1,69686.0
2,0,2,3,3,95342.0
2,0,2,3,0,97998.0
2,0,2,11,2,97517.0
2,0,2,11,6,103324.0
2,0,2,11,11,116830.0
2,0,2,11,3,101875.0
2,0,5,0,0,101746.0
2,0,5,0,5,100204.0
2,0,5,0,3,98169.0
2,0,5,0,1,70886.0
2,0,5,7,5,80399.0
2,0,5,7,4,31579.0
2,0,5,7,7,67639.0
2,0,5,7,2,74955.0
2,0,5,5,2,97665.0
2,0,5,5,7,81332.0
2,0,5,5,11,105396.0
2,0,5,5,6,95874.0
2,0,5,6,0,94921.0
2,0,5,6,11,99110.0
2,0,5,6,7,78154.0
2,0,5,6,3,92070.0
2,5,2,5,6,101378.0
2,5,2,5,3,103437.0
2,5,2,5,4,50056.0
2,5,2,5,11,112749.0
2,5,2,6,6,99117.0
2,5,2,6,2,98816.0
2,5,2,6,11,110838.0
2,5,2,6,0,95442.0
2,5,2,3,3,101165.0
2,5,2,3,6,100341.0
2,5,2,3,4,56385.0
2,5,2,3,2,103744.0
2,5,2,7,3,89130.0
2,5,2,7,4,42250.0
2,5,2,7,0,87646.0
2,5,2,7,1,65585.0
2,5,11,4,2,29056.0
2,5,11,4,1,31760.0
2,5,11,4,4,17441.0
2,5,11,4,5,39864.0
2,5,11,0,1,68322.0
2,5,11,0,3,100358.0
2,5,11,0,4,45741.0
2,5,11,0,7,84177.0
2,5,11,2,11,117477.0
2,5,11,2,0,97105.0
2,5,11,2,5,104522.0
2,5,11,2,1,75153.0
2,5,11,3,0,99434.0
2,5,11,3,1,73142.0
2,5,11,3,7,87615.0
2,5,11,3,2,103238.0
2,5,4,4,3,22850.0
2,5,4,4,5,23239.0
2,5,4,4,2,19463.0
2,5,4,4,6,21428.0
2,5,4,7,5,41315.0
2,5,4,7,6,38457.0
2,5,4,7,11,46221.0
2,5,4,7,1,28231.0
2,5,4,1,4,25015.0
2,5,4,1,6,35854.0
2,5,4,1,7,34613.0
2,5,4,1,11,42950.0
2,5,4,5,6,48226.0
2,5,4,5,2,36386.0
2,5,4,5,11,57973.0
2,5,4,5,4,20705.0
2,5,5,0,7,82417.0
2,5,5,0,1,69029.0
2,5,5,0,6,95507.0
2,5,5,0,3,97158.0
2,5,5,11,5,108734.0
2,5,5,11,11,117442.0
2,5,5,11,7,93010.0
2,5,5,11,4,44756.0
2,5,5,7,5,84808.0
2,5,5,7,0,80459.0
2,5,5,7,1,61798.0
2,5,5,7,2,77140.0
2,5,5,1,4,39701.0
2,5,5,1,11,78734.0
2,5,5,1,6,70185.0
2,5,5,1,5,71731.0
2,3,1,7,6,54168.0
2,3,1,7,5,56212.0
2,3,1,7,3,53790.0
2,3,1,7,4,31658.0
2,3,1,5,11,81566.0
2,3,1,5,6,69867.0
2,3,1,5,1,72028.0
2,3,1,5,3,66514.0
2,3,1,1,0,67193.0
2,3,1,1,11,79050.0
2,3,1,1,1,72838.0
2,3,1,1,4,30645.0
2,3,1,4,6,30508.0
2,3,1,4,3,32340.0
2,3,1,4,1,32551.0
2,3,1,4,4,18375.0
2,3,3,7,6,80217.0
2,3,3,7,0,80671.0
2,3,3,7,7,71086.0
2,3,3,7,1,57361.0
2,3,3,2,1,71956.0
2,3,3,2,6,93248.0
2,3,3,2,2,98414.0
2,3,3,2,5,96955.0
2,3,3,6,7,81563.0
2,3,3,6,4,44984.0
2,3,3,6,6,90936.0
2,3,3,6,3,94199.0
2,3,3,5,1,70679.0
2,3,3,5,7,89554.0
2,3,3,5,6,97275.0
2,3,3,5,11,107053.0
2,3,5,3,6,94895.0
2,3,5,3,0,97517.0
2,3,5,3,4,43791.0
2,3,5,3,3,96720.0
2,3,5,1,0,65556.0
2,3,5,1,6,68610.0
2,3,5,1,4,34589.0
2,3,5,1,5,70606.0
2,3,5,7,3,82451.0
2,3,5,7,0,83286.0
2,3,5,7,7,69833.0
2,3,5,7,4,42088.0
2,3,5,11,6,106054.0
2,3,5,11,0,101314.0
2,3,5,11,2,98648.0
2,3,5,11,7,93461.0
2,3,2,5,6,96044.0
2,3,2,5,5,100184.0
2,3,2,5,4,55243.0
2,3,2,5,7,89212.0
