h0,h1,h2,h3,h4,h5,h6,Final Score
8,2,4,1,6,5,6,37263.0
8,2,4,1,6,0,2,28256.0
8,2,4,1,6,0,6,36080.0
8,2,4,1,6,0,11,46800.0
8,2,4,1,6,8,7,36662.0
8,2,4,1,6,8,9,38956.0
8,2,4,1,6,8,8,38956.0
8,2,4,2,3,10,5,36686.0
8,2,4,2,3,10,10,38078.0
8,2,4,2,3,10,0,35339.0
8,2,4,2,3,6,11,44308.0
8,2,4,2,3,6,5,35309.0
8,2,4,2,3,6,2,35369.0
8,2,4,2,3,5,2,37555.0
8,2,4,2,3,5,7,33540.0
8,2,4,2,3,5,9,37945.0
8,2,4,2,10,2,5,41020.0
8,2,4,2,10,2,10,41057.0
8,2,4,2,10,2,8,41057.0
8,2,4,2,10,1,4,17847.0
8,2,4,2,10,1,9,28229.0
8,2,4,2,10,1,1,28229.0
8,2,4,2,10,11,0,38528.0
8,2,4,2,10,11,6,45340.0
8,2,4,2,10,11,5,47955.0
8,2,4,2,5,8,5,39927.0
8,2,4,2,5,8,8,40700.0
8,2,4,2,5,8,1,27838.0
8,2,4,2,5,10,0,36939.0
8,2,4,2,5,10,4,25252.0
8,2,4,2,5,10,9,40700.0
8,2,4,2,5,7,1,25476.0
8,2,4,2,5,7,4,22366.0
8,2,4,2,5,7,0,32580.0
8,2,4,7,3,0,1,35304.0
8,2,4,7,3,0,9,43696.0
8,2,4,7,3,0,3,42121.0
8,2,4,7,3,4,9,24178.0
8,2,4,7,3,4,8,24178.0
8,2,4,7,3,4,1,21124.0
8,2,4,7,3,6,8,42430.0
8,2,4,7,3,6,11,52867.0
8,2,4,7,3,6,7,33957.0
8,2,4,7,11,5,1,46127.0
8,2,4,7,11,5,10,57217.0
8,2,4,7,11,5,8,57217.0
8,2,4,7,11,1,3,37447.0
8,2,4,7,11,1,11,49834.0
8,2,4,7,11,1,4,21722.0
8,2,4,7,11,0,10,47141.0
8,2,4,7,11,0,5,47141.0
8,2,4,7,11,0,6,45477.0
8,2,4,7,4,3,6,17333.0
8,2,4,7,4,3,9,17665.0
8,2,4,7,4,3,11,24612.0
8,2,4,7,4,7,3,17137.0
8,2,4,7,4,7,8,18041.0
8,2,4,7,4,7,1,16517.0
8,2,4,7,4,10,5,20204.0
8,2,4,7,4,10,3,18880.0
8,2,4,7,4,10,9,20204.0
8,9,0,0,7,9,6,107430.0
8,9,0,0,7,9,4,54083.0
8,9,0,0,7,9,0,111065.0
8,9,0,0,7,7,7,84401.0
8,9,0,0,7,7,1,51746.0
8,9,0,0,7,7,6,88731.0
8,9,0,0,7,1,7,49904.0
8,9,0,0,7,1,9,59912.0
8,9,0,0,7,1,6,57318.0
8,9,0,0,11,10,2,103991.0
8,9,0,0,11,10,6,137944.0
8,9,0,0,11,10,3,135164.0
8,9,0,0,11,5,1,78567.0
8,9,0,0,11,5,3,131738.0
8,9,0,0,11,5,0,133775.0
8,9,0,0,11,3,6,127637.0
8,9,0,0,11,3,4,57648.0
8,9,0,0,11,3,7,114783.0
8,9,0,0,10,0,1,75028.0
8,9,0,0,10,0,5,133958.0
8,9,0,0,10,0,11,140443.0
8,9,0,0,10,3,3,130748.0
8,9,0,0,10,3,9,133154.0
8,9,0,0,10,3,6,125945.0
8,9,0,0,10,11,1,76848.0
8,9,0,0,10,11,5,138435.0
8,9,0,0,10,11,3,133055.0
8,9,0,1,6,0,4,33707.0
8,9,0,1,6,0,10,66495.0
8,9,0,1,6,0,6,62324.0
8,9,0,1,6,4,2,29671.0
8,9,0,1,6,4,6,35977.0
8,9,0,1,6,4,0,37201.0
8,9,0,1,6,8,11,79593.0
8,9,0,1,6,8,5,69486.0
8,9,0,1,6,8,10,69489.0
8,9,0,1,0,2,4,40457.0
8,9,0,1,0,2,8,70314.0
8,9,0,1,0,2,2,70314.0
8,9,0,1,0,6,10,68221.0
8,9,0,1,0,6,3,67505.0
8,9,0,1,0,6,2,65511.0
8,9,0,1,0,4,7,25743.0
8,9,0,1,0,4,10,30745.0
8,9,0,1,0,4,0,30372.0
8,9,0,1,1,1,2,73022.0
8,9,0,1,1,1,11,80797.0
8,9,0,1,1,1,3,70646.0
8,9,0,1,1,5,0,70419.0
8,9,0,1,1,5,7,64052.0
8,9,0,1,1,5,9,73298.0
8,9,0,1,1,3,2,70050.0
8,9,0,1,1,3,6,67066.0
8,9,0,1,1,3,5,71213.0
8,9,0,3,4,5,0,59414.0
8,9,0,3,4,5,4,22705.0
8,9,0,3,4,5,8,59883.0
8,9,0,3,4,7,5,50718.0
8,9,0,3,4,7,1,27174.0
8,9,0,3,4,7,10,52318.0
8,9,0,3,4,11,11,74401.0
8,9,0,3,4,11,7,52974.0
8,9,0,3,4,11,0,60129.0
8,9,0,3,10,8,8,132198.0
8,9,0,3,10,8,11,136509.0
8,9,0,3,10,8,1,72038.0
8,9,0,3,10,3,2,101279.0
8,9,0,3,10,3,9,129109.0
8,9,0,3,10,3,6,123892.0
8,9,0,3,10,4,7,53735.0
8,9,0,3,10,4,6,67912.0
8,9,0,3,10,4,9,70141.0
8,9,0,3,11,3,0,130004.0
8,9,0,3,11,3,10,132770.0
8,9,0,3,11,3,3,129859.0
8,9,0,3,11,7,7,96798.0
8,9,0,3,11,7,3,107568.0
8,9,0,3,11,7,9,116403.0
8,9,0,3,11,8,5,137183.0
8,9,0,3,11,8,1,78363.0
8,9,0,3,11,8,7,117418.0
8,9,1,3,11,9,8,77493.0
8,9,1,3,11,9,1,73867.0
8,9,1,3,11,9,7,65763.0
8,9,1,3,11,5,10,77493.0
8,9,1,3,11,5,2,69883.0
8,9,1,3,11,5,9,77493.0
8,9,1,3,11,2,2,71273.0
8,9,1,3,11,2,10,71273.0
8,9,1,3,11,2,8,71273.0
8,9,1,3,2,4,1,30770.0
8,9,1,3,2,4,2,23790.0
8,9,1,3,2,4,6,31152.0
8,9,1,3,2,1,7,57544.0
8,9,1,3,2,1,4,34840.0
8,9,1,3,2,1,2,65653.0
8,9,1,3,2,2,4,30076.0
8,9,1,3,2,2,2,67137.0
8,9,1,3,2,2,5,66804.0
8,9,1,3,3,1,10,67227.0
8,9,1,3,3,1,0,66909.0
8,9,1,3,3,1,3,65736.0
8,9,1,3,3,5,5,65610.0
8,9,1,3,3,5,11,72142.0
8,9,1,3,3,5,1,66450.0
8,9,1,3,3,11,5,74677.0
8,9,1,3,3,11,9,75492.0
8,9,1,3,3,11,11,81795.0
8,9,1,0,5,10,11,78056.0
8,9,1,0,5,10,4,30896.0
8,9,1,0,5,10,2,67571.0
8,9,1,0,5,9,8,69151.0
8,9,1,0,5,9,4,32199.0
8,9,1,0,5,9,11,74432.0
8,9,1,0,5,6,3,63175.0
8,9,1,0,5,6,11,73880.0
8,9,1,0,5,6,4,28220.0
8,9,1,0,10,2,4,34183.0
8,9,1,0,10,2,10,69075.0
8,9,1,0,10,2,5,67930.0
8,9,1,0,10,10,7,57041.0
8,9,1,0,10,10,8,69775.0
8,9,1,0,10,10,3,67751.0
8,9,1,0,10,8,0,69775.0
8,9,1,0,10,8,1,69437.0
8,9,1,0,10,8,3,68453.0
8,9,1,0,9,4,6,32355.0
8,9,1,0,9,4,1,32181.0
8,9,1,0,9,4,4,20794.0
8,9,1,0,9,5,11,78575.0
8,9,1,0,9,5,6,66309.0
8,9,1,0,9,5,9,69151.0
8,9,1,0,9,9,6,67773.0
8,9,1,0,9,9,8,69775.0
8,9,1,0,9,9,7,57884.0
8,9,1,10,5,6,3,61126.0
8,9,1,10,5,6,7,54266.0
8,9,1,10,5,6,10,64834.0
8,9,1,10,5,9,10,70832.0
8,9,1,10,5,9,8,70832.0
8,9,1,10,5,9,6,65794.0
8,9,1,10,5,11,11,80471.0
8,9,1,10,5,11,4,36895.0
8,9,1,10,5,11,6,72185.0
8,9,1,10,2,0,3,67856.0
8,9,1,10,2,0,5,67557.0
8,9,1,10,2,0,9,68460.0
8,9,1,10,2,8,4,36809.0
8,9,1,10,2,8,11,78352.0
8,9,1,10,2,8,3,68521.0
8,9,1,10,2,7,10,60545.0
8,9,1,10,2,7,1,59855.0
8,9,1,10,2,7,7,52452.0
8,9,1,10,9,0,11,77793.0
8,9,1,10,9,0,3,68332.0
8,9,1,10,9,0,9,69780.0
8,9,1,10,9,5,5,72260.0
8,9,1,10,9,5,1,73276.0
8,9,1,10,9,5,2,71576.0
8,9,1,10,9,8,6,69326.0
8,9,1,10,9,8,0,69773.0
8,9,1,10,9,8,7,58069.0
8,9,9,10,3,3,6,126654.0
8,9,9,10,3,3,3,126882.0
8,9,9,10,3,3,10,129631.0
8,9,9,10,3,6,1,69799.0
8,9,9,10,3,6,9,126799.0
8,9,9,10,3,6,0,126645.0
8,9,9,10,3,0,5,130379.0
8,9,9,10,3,0,8,133088.0
8,9,9,10,3,0,3,129562.0
8,9,9,10,2,11,5,111415.0
8,9,9,10,2,11,4,59047.0
8,9,9,10,2,11,8,113524.0
8,9,9,10,2,1,11,83455.0
8,9,9,10,2,1,0,69562.0
8,9,9,10,2,1,5,74218.0
8,9,9,10,2,4,0,52037.0
8,9,9,10,2,4,2,38293.0
8,9,9,10,2,4,9,54103.0
8,9,9,10,8,1,8,74868.0
8,9,9,10,8,1,5,74038.0
8,9,9,10,8,1,0,72033.0
8,9,9,10,8,0,4,68118.0
8,9,9,10,8,0,10,136440.0
8,9,9,10,8,0,8,136440.0
8,9,9,10,8,11,0,136472.0
8,9,9,10,8,11,1,78859.0
8,9,9,10,8,11,9,143067.0
8,9,9,7,11,2,5,82059.0
8,9,9,7,11,2,8,83271.0
8,9,9,7,11,2,7,70774.0
8,9,9,7,11,3,11,120501.0
8,9,9,7,11,3,1,63852.0
8,9,9,7,11,3,2,78702.0
8,9,9,7,11,11,8,136248.0
8,9,9,7,11,11,3,124275.0
8,9,9,7,11,11,0,119610.0
8,9,9,7,5,1,6,60647.0
8,9,9,7,5,1,3,60839.0
8,9,9,7,5,1,5,61261.0
8,9,9,7,5,3,10,115070.0
8,9,9,7,5,3,0,114840.0
8,9,9,7,5,3,6,110627.0
8,9,9,7,5,10,8,116602.0
8,9,9,7,5,10,11,125595.0
8,9,9,7,5,10,10,116602.0
8,9,9,7,6,7,6,99887.0
8,9,9,7,6,7,11,104184.0
8,9,9,7,6,7,1,53032.0
8,9,9,7,6,1,2,53843.0
8,9,9,7,6,1,6,61437.0
8,9,9,7,6,1,5,60905.0
8,9,9,7,6,6,3,104282.0
8,9,9,7,6,6,7,83882.0
8,9,9,7,6,6,1,59260.0
8,9,9,3,3,2,10,102328.0
8,9,9,3,3,2,0,100000.0
8,9,9,3,3,2,5,101205.0
8,9,9,3,3,0,5,128217.0
8,9,9,3,3,0,0,129375.0
8,9,9,3,3,0,4,60381.0
8,9,9,3,3,4,1,33725.0
8,9,9,3,3,4,5,58884.0
8,9,9,3,3,4,11,72995.0
8,9,9,3,8,11,2,102496.0
8,9,9,3,8,11,3,133454.0
8,9,9,3,8,11,7,114433.0
8,9,9,3,8,1,8,74793.0
8,9,9,3,8,1,1,74793.0
8,9,9,3,8,1,9,74793.0
8,9,9,3,8,2,6,102704.0
8,9,9,3,8,2,9,105909.0
8,9,9,3,8,2,1,75471.0
8,9,9,3,2,0,9,103270.0
8,9,9,3,2,0,8,103270.0
8,9,9,3,2,0,5,101679.0
8,9,9,3,2,5,1,73631.0
8,9,9,3,2,5,2,103095.0
8,9,9,3,2,5,7,88420.0
8,9,9,3,2,4,2,34823.0
8,9,9,3,2,4,10,44913.0
8,9,9,3,2,4,5,44527.0
8,1,1,8,2,0,3,69863.0
8,1,1,8,2,0,2,69695.0
8,1,1,8,2,0,6,66541.0
8,1,1,8,2,1,6,68597.0
8,1,1,8,2,1,1,71526.0
8,1,1,8,2,1,2,71336.0
8,1,1,8,2,3,1,69337.0
8,1,1,8,2,3,5,68977.0
8,1,1,8,2,3,2,69975.0
8,1,1,8,4,4,5,22053.0
8,1,1,8,4,4,6,21060.0
8,1,1,8,4,4,3,22583.0
8,1,1,8,4,11,0,37725.0
8,1,1,8,4,11,7,39812.0
8,1,1,8,4,11,1,42873.0
8,1,1,8,4,6,2,26217.0
8,1,1,8,4,6,1,36657.0
8,1,1,8,4,6,10,36917.0
8,1,1,8,8,10,11,81035.0
8,1,1,8,8,10,10,73740.0
8,1,1,8,8,10,5,72834.0
8,1,1,8,8,8,7,63828.0
8,1,1,8,8,8,8,73740.0
8,1,1,8,8,8,6,70967.0
8,1,1,8,8,1,0,70680.0
8,1,1,8,8,1,10,73740.0
8,1,1,8,8,1,7,62673.0
8,1,1,2,8,5,4,34821.0
8,1,1,2,8,5,3,69634.0
8,1,1,2,8,5,0,69680.0
8,1,1,2,8,3,3,68036.0
8,1,1,2,8,3,2,68943.0
8,1,1,2,8,3,10,69493.0
8,1,1,2,8,11,5,76508.0
8,1,1,2,8,11,4,34770.0
8,1,1,2,8,11,11,84853.0
8,1,1,2,10,1,10,71600.0
8,1,1,2,10,1,8,71600.0
8,1,1,2,10,1,5,70585.0
8,1,1,2,10,8,1,71598.0
8,1,1,2,10,8,11,79829.0
8,1,1,2,10,8,9,72410.0
8,1,1,2,10,7,6,58154.0
8,1,1,2,10,7,9,60476.0
8,1,1,2,10,7,4,32258.0
8,1,1,2,9,4,8,34436.0
8,1,1,2,9,4,7,27595.0
8,1,1,2,9,4,10,34436.0
8,1,1,2,9,2,6,68333.0
8,1,1,2,9,2,8,72410.0
8,1,1,2,9,2,3,70079.0
8,1,1,2,9,11,5,81610.0
8,1,1,2,9,11,3,74554.0
8,1,1,2,9,11,8,82942.0
8,1,1,1,4,2,6,28405.0
8,1,1,1,4,2,4,16910.0
8,1,1,1,4,2,7,26371.0
8,1,1,1,4,7,10,34000.0
8,1,1,1,4,7,7,28182.0
8,1,1,1,4,7,2,24480.0
8,1,1,1,4,6,2,28214.0
8,1,1,1,4,6,9,39404.0
8,1,1,1,4,6,1,38856.0
8,1,1,1,2,6,5,67970.0
8,1,1,1,2,6,6,64788.0
8,1,1,1,2,6,3,66152.0
8,1,1,1,2,11,3,70600.0
8,1,1,1,2,11,11,90594.0
8,1,1,1,2,11,4,39553.0
8,1,1,1,2,7,0,56031.0
8,1,1,1,2,7,2,52924.0
8,1,1,1,2,7,7,46820.0
8,1,1,1,11,5,2,74607.0
8,1,1,1,11,5,3,74370.0
8,1,1,1,11,5,7,72200.0
8,1,1,1,11,2,9,75464.0
8,1,1,1,11,2,11,81699.0
8,1,1,1,11,2,3,71188.0
8,1,1,1,11,3,2,68563.0
8,1,1,1,11,3,5,71422.0
8,1,1,1,11,3,9,72193.0
8,1,9,7,6,10,7,53258.0
8,1,9,7,6,10,2,54018.0
8,1,9,7,6,10,6,55396.0
8,1,9,7,6,11,4,34074.0
8,1,9,7,6,11,1,64277.0
8,1,9,7,6,11,2,56151.0
8,1,9,7,6,3,11,66078.0
8,1,9,7,6,3,1,56993.0
8,1,9,7,6,3,2,52149.0
8,1,9,7,1,5,7,54635.0
8,1,9,7,1,5,8,63593.0
8,1,9,7,1,5,11,71738.0
8,1,9,7,1,9,4,33674.0
8,1,9,7,1,9,6,62818.0
8,1,9,7,1,9,5,63496.0
8,1,9,7,1,10,11,67804.0
8,1,9,7,1,10,0,61831.0
8,1,9,7,1,10,4,31496.0
8,1,9,7,10,3,1,60984.0
8,1,9,7,10,3,2,57116.0
8,1,9,7,10,3,6,60301.0
8,1,9,7,10,1,9,63393.0
8,1,9,7,10,1,7,52908.0
8,1,9,7,10,1,10,63393.0
8,1,9,7,10,4,8,32256.0
8,1,9,7,10,4,2,24796.0
8,1,9,7,10,4,0,30658.0
8,1,9,10,11,5,8,78606.0
8,1,9,10,11,5,1,76846.0
8,1,9,10,11,5,7,67658.0
8,1,9,10,11,0,1,69472.0
8,1,9,10,11,0,9,72200.0
8,1,9,10,11,0,8,72200.0
8,1,9,10,11,7,7,55564.0
8,1,9,10,11,7,3,61522.0
8,1,9,10,11,7,8,68889.0
8,1,9,10,6,0,8,67939.0
8,1,9,10,6,0,7,51142.0
8,1,9,10,6,0,10,67939.0
8,1,9,10,6,6,2,63279.0
8,1,9,10,6,6,11,76291.0
8,1,9,10,6,6,8,68269.0
8,1,9,10,6,3,7,58547.0
8,1,9,10,6,3,5,66828.0
8,1,9,10,6,3,1,66782.0
8,1,9,10,10,5,4,34838.0
8,1,9,10,10,5,3,68713.0
8,1,9,10,10,5,5,70826.0
8,1,9,10,10,4,1,31161.0
8,1,9,10,10,4,6,30229.0
8,1,9,10,10,4,8,31271.0
8,1,9,10,10,7,0,57989.0
8,1,9,10,10,7,6,57614.0
8,1,9,10,10,7,5,60336.0
8,1,9,4,6,0,1,28715.0
8,1,9,4,6,0,4,17379.0
8,1,9,4,6,0,2,22489.0
8,1,9,4,6,7,10,25451.0
8,1,9,4,6,7,7,20024.0
8,1,9,4,6,7,6,25521.0
8,1,9,4,6,9,8,30572.0
8,1,9,4,6,9,2,24072.0
8,1,9,4,6,9,5,30572.0
8,1,9,4,7,0,9,24809.0
8,1,9,4,7,0,4,15580.0
8,1,9,4,7,0,3,23723.0
8,1,9,4,7,11,0,25921.0
8,1,9,4,7,11,7,32133.0
8,1,9,4,7,11,2,22259.0
8,1,9,4,7,6,5,26505.0
8,1,9,4,7,6,1,26035.0
8,1,9,4,7,6,8,26515.0
8,1,9,4,5,5,10,33663.0
8,1,9,4,5,5,9,33663.0
8,1,9,4,5,5,3,32081.0
8,1,9,4,5,8,2,26337.0
8,1,9,4,5,8,6,31077.0
8,1,9,4,5,8,7,30933.0
8,1,9,4,5,4,4,13240.0
8,1,9,4,5,4,3,19105.0
8,1,9,4,5,4,8,20405.0
8,1,6,1,9,2,9,65843.0
8,1,6,1,9,2,7,55921.0
8,1,6,1,9,2,11,72861.0
8,1,6,1,9,6,3,64208.0
8,1,6,1,9,6,2,62045.0
8,1,6,1,9,6,4,31319.0
8,1,6,1,9,8,2,66203.0
8,1,6,1,9,8,10,69933.0
8,1,6,1,9,8,5,68470.0
8,1,6,1,8,11,7,67751.0
8,1,6,1,8,11,3,67529.0
8,1,6,1,8,11,1,74810.0
8,1,6,1,8,5,7,58586.0
8,1,6,1,8,5,4,33200.0
8,1,6,1,8,5,11,76267.0
8,1,6,1,8,3,4,33872.0
8,1,6,1,8,3,8,66901.0
8,1,6,1,8,3,11,71920.0
8,1,6,1,5,8,0,65713.0
8,1,6,1,5,8,2,64721.0
8,1,6,1,5,8,7,57721.0
8,1,6,1,5,2,8,64521.0
8,1,6,1,5,2,4,31967.0
8,1,6,1,5,2,10,64521.0
8,1,6,1,5,10,1,68151.0
8,1,6,1,5,10,11,76692.0
8,1,6,1,5,10,9,68691.0
8,1,6,6,0,6,9,61977.0
8,1,6,6,0,6,7,55985.0
8,1,6,6,0,6,2,55927.0
8,1,6,6,0,9,6,61562.0
8,1,6,6,0,9,11,73902.0
8,1,6,6,0,9,2,59440.0
8,1,6,6,0,1,3,62248.0
8,1,6,6,0,1,6,63289.0
8,1,6,6,0,1,8,63886.0
8,1,6,6,9,6,6,60622.0
8,1,6,6,9,6,2,58540.0
8,1,6,6,9,6,9,65250.0
8,1,6,6,9,2,2,62170.0
8,1,6,6,9,2,3,59337.0
8,1,6,6,9,2,10,62170.0
8,1,6,6,9,9,6,65139.0
8,1,6,6,9,9,11,72186.0
8,1,6,6,9,9,5,65439.0
8,1,6,6,2,1,2,59994.0
8,1,6,6,2,1,4,33325.0
8,1,6,6,2,1,8,60044.0
8,1,6,6,2,10,9,61960.0
8,1,6,6,2,10,3,58466.0
8,1,6,6,2,10,10,61960.0
8,1,6,6,2,11,3,60900.0
8,1,6,6,2,11,2,62480.0
8,1,6,6,2,11,1,63876.0
8,1,6,3,10,7,10,55727.0
8,1,6,3,10,7,4,27942.0
8,1,6,3,10,7,7,46989.0
8,1,6,3,10,5,3,64530.0
8,1,6,3,10,5,5,65203.0
8,1,6,3,10,5,0,64731.0
8,1,6,3,10,0,8,65655.0
8,1,6,3,10,0,3,63345.0
8,1,6,3,10,0,11,71866.0
8,1,6,3,7,0,7,43098.0
8,1,6,3,7,0,9,52832.0
8,1,6,3,7,0,1,52210.0
8,1,6,3,7,3,11,58594.0
8,1,6,3,7,3,7,44094.0
8,1,6,3,7,3,1,51693.0
8,1,6,3,7,7,3,47937.0
8,1,6,3,7,7,7,39739.0
8,1,6,3,7,7,6,48242.0
8,1,6,3,0,4,11,42919.0
8,1,6,3,0,4,5,30617.0
8,1,6,3,0,4,10,32280.0
8,1,6,3,0,5,9,64820.0
8,1,6,3,0,5,5,63802.0
8,1,6,3,0,5,3,63809.0
8,1,6,3,0,11,5,72850.0
8,1,6,3,0,11,10,75107.0
8,1,6,3,0,11,4,38041.0
5,2,4,7,1,8,1,33770.0
5,2,4,7,1,8,10,33770.0
5,2,4,7,1,8,4,22165.0
5,2,4,7,1,9,5,31976.0
5,2,4,7,1,9,9,33770.0
