h0,h1,h2,h3,h4,h5,h6,Final Score
10,11,9,6,6,8,7,102290.0
10,11,9,6,6,1,1,72992.0
10,11,9,6,6,1,3,66945.0
10,11,9,6,6,1,11,81413.0
10,11,3,5,11,3,6,125978.0
10,11,3,5,11,3,0,125826.0
10,11,3,5,11,3,2,92840.0
10,11,3,5,11,8,11,146423.0
10,11,3,5,11,8,0,128827.0
10,11,3,5,11,8,3,133366.0
10,11,3,5,11,7,0,98835.0
10,11,3,5,11,7,8,110261.0
10,11,3,5,11,7,3,98958.0
10,11,3,5,5,8,10,135485.0
10,11,3,5,5,8,0,129379.0
10,11,3,5,5,8,4,65217.0
10,11,3,5,5,1,2,69567.0
10,11,3,5,5,1,9,75237.0
10,11,3,5,5,1,8,75237.0
10,11,3,5,5,7,2,73931.0
10,11,3,5,5,7,9,110711.0
10,11,3,5,5,7,0,104411.0
10,11,3,5,3,8,6,122814.0
10,11,3,5,3,8,9,129556.0
10,11,3,5,3,8,5,127239.0
10,11,3,5,3,3,4,48530.0
10,11,3,5,3,3,5,123907.0
10,11,3,5,3,3,10,126294.0
10,11,3,5,3,9,8,129556.0
10,11,3,5,3,9,5,128309.0
10,11,3,5,3,9,1,69442.0
10,11,3,3,8,9,8,132154.0
10,11,3,3,8,9,0,127740.0
10,11,3,3,8,9,5,130919.0
10,11,3,3,8,6,0,121494.0
10,11,3,3,8,6,9,126057.0
10,11,3,3,8,6,6,122277.0
10,11,3,3,8,2,2,98844.0
10,11,3,3,8,2,11,108341.0
10,11,3,3,8,2,8,98844.0
10,11,3,3,1,0,0,66825.0
10,11,3,3,1,0,6,61528.0
10,11,3,3,1,0,1,66267.0
10,11,3,3,1,9,2,68894.0
10,11,3,3,1,9,0,66815.0
10,11,3,3,1,9,6,70843.0
10,11,3,3,1,6,11,75942.0
10,11,3,3,1,6,0,62787.0
10,11,3,3,1,6,5,67976.0
10,11,3,3,4,4,9,21910.0
10,11,3,3,4,4,10,21910.0
10,11,3,3,4,4,0,21540.0
10,11,3,3,4,7,2,28613.0
10,11,3,3,4,7,7,44211.0
10,11,3,3,4,7,1,29467.0
10,11,3,3,4,0,7,50748.0
10,11,3,3,4,0,2,32663.0
10,11,3,3,4,0,6,51713.0
10,11,3,11,1,4,11,46929.0
10,11,3,11,1,4,10,40009.0
10,11,3,11,1,4,9,40009.0
10,11,3,11,1,11,10,91021.0
10,11,3,11,1,11,9,91021.0
10,11,3,11,1,11,5,89888.0
10,11,3,11,1,7,4,36910.0
10,11,3,11,1,7,6,63711.0
10,11,3,11,1,7,3,54999.0
10,11,3,11,4,10,3,58029.0
10,11,3,11,4,10,9,64602.0
10,11,3,11,4,10,7,52016.0
10,11,3,11,4,11,6,65794.0
10,11,3,11,4,11,0,58615.0
10,11,3,11,4,11,3,57251.0
10,11,3,11,4,5,10,63391.0
10,11,3,11,4,5,0,56914.0
10,11,3,11,4,5,9,63391.0
10,11,3,11,10,2,4,45216.0
10,11,3,11,10,2,5,101150.0
10,11,3,11,10,2,3,96826.0
10,11,3,11,10,10,5,144120.0
10,11,3,11,10,10,0,131171.0
10,11,3,11,10,10,8,146569.0
10,11,3,11,10,6,0,123944.0
10,11,3,11,10,6,5,136423.0
10,11,3,11,10,6,1,78931.0
10,8,6,9,8,8,6,123871.0
10,8,6,9,8,8,9,131245.0
10,8,6,9,8,8,3,127456.0
10,8,6,9,8,2,4,41518.0
10,8,6,9,8,2,6,96120.0
10,8,6,9,8,2,10,100275.0
10,8,6,9,8,0,0,131177.0
10,8,6,9,8,0,1,72039.0
10,8,6,9,8,0,9,131177.0
10,8,6,9,3,5,11,129953.0
10,8,6,9,3,5,7,101862.0
10,8,6,9,3,5,10,124345.0
10,8,6,9,3,10,0,128749.0
10,8,6,9,3,10,9,128810.0
10,8,6,9,3,10,5,126367.0
10,8,6,9,3,7,0,104901.0
10,8,6,9,3,7,6,96194.0
10,8,6,9,3,7,8,105151.0
10,8,6,9,0,7,4,52170.0
10,8,6,9,0,7,8,113040.0
10,8,6,9,0,7,1,64556.0
10,8,6,9,0,10,11,139067.0
10,8,6,9,0,10,9,131178.0
10,8,6,9,0,10,8,131178.0
10,8,6,9,0,9,3,128353.0
10,8,6,9,0,9,6,125397.0
10,8,6,9,0,9,9,131178.0
10,8,6,0,8,1,3,69047.0
10,8,6,0,8,1,8,72264.0
10,8,6,0,8,1,2,68964.0
10,8,6,0,8,4,8,54746.0
10,8,6,0,8,4,4,24559.0
10,8,6,0,8,4,10,54746.0
10,8,6,0,8,6,1,65497.0
10,8,6,0,8,6,3,120976.0
10,8,6,0,8,6,11,128933.0
10,8,6,0,0,5,6,125273.0
10,8,6,0,0,5,8,131175.0
10,8,6,0,0,5,3,127423.0
10,8,6,0,0,3,1,70213.0
10,8,6,0,0,3,2,99625.0
10,8,6,0,0,3,8,127145.0
10,8,6,0,0,0,9,131176.0
10,8,6,0,0,0,0,131176.0
10,8,6,0,0,0,4,47525.0
10,8,6,0,10,1,2,68268.0
10,8,6,0,10,1,11,81078.0
10,8,6,0,10,1,8,71258.0
10,8,6,0,10,9,0,131176.0
10,8,6,0,10,9,7,103921.0
10,8,6,0,10,9,10,131176.0
10,8,6,0,10,2,4,43666.0
10,8,6,0,10,2,1,69682.0
10,8,6,0,10,2,10,101336.0
10,8,6,7,7,5,6,77304.0
10,8,6,7,7,5,9,83648.0
10,8,6,7,7,5,7,66642.0
10,8,6,7,7,7,9,69690.0
10,8,6,7,7,7,5,67695.0
10,8,6,7,7,7,1,39148.0
10,8,6,7,7,4,4,17949.0
10,8,6,7,7,4,3,35413.0
10,8,6,7,7,4,9,35796.0
10,8,6,7,5,11,10,113977.0
10,8,6,7,5,11,9,113977.0
10,8,6,7,5,11,8,113977.0
10,8,6,7,5,4,0,48205.0
10,8,6,7,5,4,11,55543.0
10,8,6,7,5,4,5,48370.0
10,8,6,7,5,10,2,77879.0
10,8,6,7,5,10,1,59911.0
10,8,6,7,5,10,3,103333.0
10,8,6,7,8,7,10,91766.0
10,8,6,7,8,7,7,72408.0
10,8,6,7,8,7,3,87887.0
10,8,6,7,8,2,7,66243.0
10,8,6,7,8,2,9,78079.0
10,8,6,7,8,2,8,78079.0
10,8,6,7,8,8,10,106969.0
10,8,6,7,8,8,11,113267.0
10,8,6,7,8,8,3,104498.0
10,8,1,4,6,5,10,33041.0
10,8,1,4,6,5,3,31666.0
10,8,1,4,6,5,2,24691.0
10,8,1,4,6,7,9,34394.0
10,8,1,4,6,7,1,34222.0
10,8,1,4,6,7,5,33106.0
10,8,1,4,6,4,10,17595.0
10,8,1,4,6,4,7,17735.0
10,8,1,4,6,4,4,12826.0
10,8,1,4,0,5,11,39447.0
10,8,1,4,0,5,3,34100.0
10,8,1,4,0,5,10,34632.0
10,8,1,4,0,1,2,27802.0
10,8,1,4,0,1,3,33797.0
10,8,1,4,0,1,0,36018.0
10,8,1,4,0,9,8,36180.0
10,8,1,4,0,9,11,42285.0
10,8,1,4,0,9,9,36180.0
10,8,1,4,11,0,2,27744.0
10,8,1,4,11,0,4,24698.0
10,8,1,4,11,0,5,37813.0
10,8,1,4,11,10,5,48276.0
10,8,1,4,11,10,4,31373.0
10,8,1,4,11,10,6,45783.0
10,8,1,4,11,11,0,38216.0
10,8,1,4,11,11,11,64829.0
10,8,1,4,11,11,1,48459.0
10,8,1,6,4,11,5,38875.0
10,8,1,6,4,11,2,26910.0
10,8,1,6,4,11,8,38880.0
10,8,1,6,4,7,8,27863.0
10,8,1,6,4,7,1,27483.0
10,8,1,6,4,7,2,21803.0
10,8,1,6,4,4,6,16320.0
10,8,1,6,4,4,7,14771.0
10,8,1,6,4,4,2,14336.0
10,8,1,6,8,1,10,68160.0
10,8,1,6,8,1,1,68160.0
10,8,1,6,8,1,3,65428.0
10,8,1,6,8,11,10,76038.0
10,8,1,6,8,11,7,64231.0
10,8,1,6,8,11,9,76038.0
10,8,1,6,8,5,2,64445.0
10,8,1,6,8,5,0,65766.0
10,8,1,6,8,5,8,67495.0
10,8,1,6,0,7,4,25621.0
10,8,1,6,0,7,3,56290.0
10,8,1,6,0,7,11,66481.0
10,8,1,6,0,9,4,29303.0
10,8,1,6,0,9,8,66531.0
10,8,1,6,0,9,7,60296.0
10,8,1,6,0,4,3,31986.0
10,8,1,6,0,4,1,31927.0
10,8,1,6,0,4,11,41660.0
10,8,1,7,4,9,1,27323.0
10,8,1,7,4,9,2,20181.0
10,8,1,7,4,9,6,26161.0
10,8,1,7,4,7,5,21579.0
10,8,1,7,4,7,1,23281.0
10,8,1,7,4,7,7,21976.0
10,8,1,7,4,1,0,26903.0
10,8,1,7,4,1,7,24791.0
10,8,1,7,4,1,8,27501.0
10,8,1,7,7,10,9,51384.0
10,8,1,7,7,10,4,22957.0
10,8,1,7,7,10,8,51384.0
10,8,1,7,7,9,5,48809.0
10,8,1,7,7,9,11,58606.0
10,8,1,7,7,9,10,51384.0
10,8,1,7,7,8,7,50348.0
10,8,1,7,7,8,10,51384.0
10,8,1,7,7,8,11,57690.0
10,8,1,7,10,8,4,32255.0
10,8,1,7,10,8,9,60669.0
10,8,1,7,10,8,6,57597.0
10,8,1,7,10,6,7,51117.0
10,8,1,7,10,6,1,59717.0
10,8,1,7,10,6,0,58405.0
10,8,1,7,10,4,6,30317.0
10,8,1,7,10,4,3,27983.0
10,8,1,7,10,4,1,29868.0
10,8,4,5,9,4,0,24457.0
10,8,4,5,9,4,9,24693.0
10,8,4,5,9,4,3,23130.0
10,8,4,5,9,7,2,32765.0
10,8,4,5,9,7,0,53383.0
10,8,4,5,9,7,6,53703.0
10,8,4,5,9,5,7,53602.0
10,8,4,5,9,5,2,35998.0
10,8,4,5,9,5,1,34262.0
10,8,4,5,8,7,6,53822.0
10,8,4,5,8,7,9,55704.0
10,8,4,5,8,7,0,55312.0
10,8,4,5,8,1,5,34010.0
10,8,4,5,8,1,0,32555.0
10,8,4,5,8,1,6,31267.0
10,8,4,5,8,9,0,61532.0
10,8,4,5,8,9,9,61876.0
10,8,4,5,8,9,2,38266.0
10,8,4,5,10,11,5,68777.0
10,8,4,5,10,11,10,68794.0
10,8,4,5,10,11,1,39378.0
10,8,4,5,10,2,5,37468.0
10,8,4,5,10,2,6,36984.0
10,8,4,5,10,2,0,33819.0
10,8,4,5,10,1,7,27783.0
10,8,4,5,10,1,2,25484.0
10,8,4,5,10,1,8,34864.0
10,8,4,8,4,6,3,29154.0
10,8,4,8,4,6,0,29087.0
10,8,4,8,4,6,4,17308.0
10,8,4,8,4,8,3,29354.0
10,8,4,8,4,8,2,19490.0
10,8,4,8,4,8,10,29560.0
10,8,4,8,4,7,9,29545.0
10,8,4,8,4,7,3,29315.0
10,8,4,8,4,7,11,40245.0
10,8,4,8,5,1,10,33005.0
10,8,4,8,5,1,3,32105.0
10,8,4,8,5,1,9,33005.0
10,8,4,8,5,3,9,54908.0
10,8,4,8,5,3,2,31968.0
10,8,4,8,5,3,8,54908.0
10,8,4,8,5,8,5,59784.0
10,8,4,8,5,8,6,58213.0
10,8,4,8,5,8,4,37541.0
10,8,4,8,9,0,3,59097.0
10,8,4,8,9,0,4,33891.0
10,8,4,8,9,0,2,35664.0
10,8,4,8,9,9,6,64054.0
10,8,4,8,9,9,11,67787.0
10,8,4,8,9,9,10,64073.0
10,8,4,8,9,4,5,37261.0
10,8,4,8,9,4,3,34610.0
10,8,4,8,9,4,7,34413.0
10,8,4,3,7,2,11,35736.0
10,8,4,3,7,2,7,26121.0
10,8,4,3,7,2,2,29731.0
10,8,4,3,7,5,2,30961.0
10,8,4,3,7,5,5,52024.0
10,8,4,3,7,5,7,45849.0
10,8,4,3,7,10,4,28794.0
10,8,4,3,7,10,5,53681.0
10,8,4,3,7,10,8,53681.0
10,8,4,3,0,5,8,59854.0
10,8,4,3,0,5,7,46266.0
10,8,4,3,0,5,10,59854.0
10,8,4,3,0,10,11,71258.0
10,8,4,3,0,10,1,32722.0
10,8,4,3,0,10,8,59854.0
10,8,4,3,0,0,5,55142.0
10,8,4,3,0,0,6,58913.0
10,8,4,3,0,0,1,33164.0
10,8,4,3,11,11,3,59737.0
10,8,4,3,11,11,8,73793.0
10,8,4,3,11,11,10,73793.0
10,8,4,3,11,3,4,29195.0
10,8,4,3,11,3,3,57388.0
10,8,4,3,11,3,6,57887.0
10,8,4,3,11,0,5,60504.0
10,8,4,3,11,0,9,60864.0
10,8,4,3,11,0,2,35354.0
10,0,5,10,7,1,1,58673.0
10,0,5,10,7,1,11,65283.0
10,0,5,10,7,1,7,45396.0
10,0,5,10,7,0,6,100098.0
10,0,5,10,7,0,11,117562.0
10,0,5,10,7,0,10,109647.0
10,0,5,10,7,11,11,123245.0
10,0,5,10,7,11,3,106606.0
10,0,5,10,7,11,4,50737.0
10,0,5,10,3,7,7,98761.0
10,0,5,10,3,7,2,78743.0
10,0,5,10,3,7,10,109993.0
10,0,5,10,3,0,4,60622.0
10,0,5,10,3,0,5,129474.0
10,0,5,10,3,0,10,132334.0
10,0,5,10,3,3,7,105211.0
10,0,5,10,3,3,6,120756.0
10,0,5,10,3,3,9,128222.0
10,0,5,10,1,8,3,71160.0
10,0,5,10,1,8,7,59248.0
10,0,5,10,1,8,4,34991.0
10,0,5,10,1,1,6,68462.0
10,0,5,10,1,1,1,72564.0
10,0,5,10,1,1,2,70584.0
10,0,5,10,1,0,7,63345.0
10,0,5,10,1,0,8,71320.0
10,0,5,10,1,0,0,71320.0
10,0,5,2,1,5,0,66101.0
10,0,5,2,1,5,10,70100.0
10,0,5,2,1,5,6,68088.0
10,0,5,2,1,0,5,66723.0
10,0,5,2,1,0,10,67665.0
10,0,5,2,1,0,6,64557.0
10,0,5,2,1,4,9,36909.0
10,0,5,2,1,4,1,36849.0
10,0,5,2,1,4,3,35873.0
10,0,5,2,7,6,10,85275.0
10,0,5,2,7,6,1,57909.0
10,0,5,2,7,6,8,85275.0
10,0,5,2,7,3,10,86324.0
10,0,5,2,7,3,8,86324.0
10,0,5,2,7,3,1,58694.0
10,0,5,2,7,10,4,33799.0
10,0,5,2,7,10,5,89089.0
10,0,5,2,7,10,11,93704.0
10,0,5,2,3,7,4,41972.0
10,0,5,2,3,7,9,85591.0
10,0,5,2,3,7,2,76151.0
10,0,5,2,3,3,6,98028.0
10,0,5,2,3,3,5,99325.0
10,0,5,2,3,3,2,100234.0
10,0,5,2,3,2,2,101677.0
10,0,5,2,3,2,8,101677.0
10,0,5,2,3,2,5,99971.0
10,0,5,4,5,7,5,32926.0
10,0,5,4,5,7,0,35147.0
10,0,5,4,5,7,4,18888.0
10,0,5,4,5,10,3,43639.0
10,0,5,4,5,10,2,28091.0
10,0,5,4,5,10,8,44431.0
10,0,5,4,5,5,9,44425.0
10,0,5,4,5,5,1,30217.0
10,0,5,4,5,5,4,20043.0
10,0,5,4,2,7,11,33704.0
10,0,5,4,2,7,2,24112.0
10,0,5,4,2,7,0,24123.0
10,0,5,4,2,9,5,29481.0
10,0,5,4,2,9,1,19199.0
10,0,5,4,2,9,11,36618.0
10,0,5,4,2,6,5,28641.0
10,0,5,4,2,6,8,28641.0
10,0,5,4,2,6,11,34560.0
10,0,5,4,9,6,10,45873.0
10,0,5,4,9,6,5,45873.0
10,0,5,4,9,6,8,45873.0
10,0,5,4,9,8,11,55579.0
10,0,5,4,9,8,4,26004.0
10,0,5,4,9,8,8,45867.0
10,0,5,4,9,4,5,21287.0
10,0,5,4,9,4,2,15456.0
10,0,5,4,9,4,10,21296.0
10,0,2,7,11,7,4,45609.0
10,0,2,7,11,7,7,66259.0
10,0,2,7,11,7,0,73010.0
10,0,2,7,11,3,11,91363.0
10,0,2,7,11,3,2,74613.0
10,0,2,7,11,3,10,86143.0
10,0,2,7,11,6,3,79542.0
10,0,2,7,11,6,5,87828.0
10,0,2,7,11,6,6,84991.0
10,0,2,7,0,6,6,79841.0
10,0,2,7,0,6,11,91568.0
10,0,2,7,0,6,4,29632.0
10,0,2,7,0,9,3,79050.0
10,0,2,7,0,9,11,91044.0
10,0,2,7,0,9,6,78305.0
10,0,2,7,0,10,6,78938.0
10,0,2,7,0,10,4,49214.0
10,0,2,7,0,10,5,81799.0
10,0,2,7,6,8,3,81155.0
10,0,2,7,6,8,7,79565.0
10,0,2,7,6,8,2,72279.0
10,0,2,7,6,6,10,81602.0
10,0,2,7,6,6,9,81602.0
10,0,2,7,6,6,2,68792.0
10,0,2,7,6,11,3,81643.0
10,0,2,7,6,11,8,89231.0
10,0,2,7,6,11,5,86628.0
10,0,2,11,4,6,4,33022.0
10,0,2,11,4,6,10,58404.0
10,0,2,11,4,6,9,58404.0
10,0,2,11,4,1,3,39276.0
10,0,2,11,4,1,1,44622.0
10,0,2,11,4,1,4,25038.0
10,0,2,11,4,3,4,26722.0
10,0,2,11,4,3,3,49326.0
10,0,2,11,4,3,0,48326.0
10,0,2,11,3,1,10,74306.0
10,0,2,11,3,1,0,65766.0
10,0,2,11,3,1,4,38640.0
10,0,2,11,3,7,9,87508.0
10,0,2,11,3,7,8,87508.0
10,0,2,11,3,7,2,78018.0
10,0,2,11,3,9,6,100153.0
10,0,2,11,3,9,1,74148.0
10,0,2,11,3,9,5,104090.0
10,0,2,11,5,9,11,119969.0
10,0,2,11,5,9,9,114562.0
10,0,2,11,5,9,8,114562.0
10,0,2,11,5,1,2,75900.0
10,0,2,11,5,1,1,81750.0
10,0,2,11,5,1,7,70379.0
10,0,2,11,5,6,7,85232.0
10,0,2,11,5,6,3,98345.0
10,0,2,11,5,6,1,77959.0
10,0,2,2,4,7,11,50935.0
10,0,2,2,4,7,9,41724.0
10,0,2,2,4,7,8,41724.0
10,0,2,2,4,1,10,39089.0
10,0,2,2,4,1,1,39089.0
10,0,2,2,4,1,9,39089.0
10,0,2,2,4,10,3,48683.0
10,0,2,2,4,10,5,49427.0
10,0,2,2,4,10,7,41518.0
10,0,2,2,6,9,4,42259.0
10,0,2,2,6,9,9,97625.0
10,0,2,2,6,9,5,96085.0
10,0,2,2,6,7,0,73618.0
10,0,2,2,6,7,4,32297.0
10,0,2,2,6,7,5,75885.0
10,0,2,2,6,11,8,105737.0
10,0,2,2,6,11,10,105737.0
10,0,2,2,6,11,2,91407.0
10,0,2,2,7,4,6,32043.0
10,0,2,2,7,4,7,29163.0
10,0,2,2,7,4,5,32514.0
10,0,2,2,7,5,7,71480.0
10,0,2,2,7,5,5,79452.0
10,0,2,2,7,5,2,71878.0
10,0,2,2,7,2,6,71208.0
10,0,2,2,7,2,0,71608.0
10,0,2,2,7,2,3,72202.0
10,0,10,3,11,10,11,149299.0
10,0,10,3,11,10,1,81355.0
10,0,10,3,11,10,3,133001.0
10,0,10,3,11,5,9,140235.0
10,0,10,3,11,5,4,71771.0
10,0,10,3,11,5,10,140235.0
10,0,10,3,11,1,2,74815.0
10,0,10,3,11,1,6,78777.0
10,0,10,3,11,1,8,79725.0
10,0,10,3,9,11,8,139827.0
10,0,10,3,9,11,4,57418.0
10,0,10,3,9,11,9,139827.0
10,0,10,3,9,5,6,124195.0
10,0,10,3,9,5,1,73049.0
10,0,10,3,9,5,4,54228.0
10,0,10,3,9,4,5,60537.0
10,0,10,3,9,4,0,61575.0
10,0,10,3,9,4,11,71689.0
10,0,10,3,10,11,8,139409.0
10,0,10,3,10,11,2,104749.0
10,0,10,3,10,11,11,146997.0
10,0,10,3,10,6,7,100788.0
10,0,10,3,10,6,3,124321.0
10,0,10,3,10,6,6,121840.0
10,0,10,3,10,0,9,132988.0
10,0,10,3,10,0,1,73198.0
10,0,10,3,10,0,8,132988.0
10,0,10,10,10,5,7,106688.0
10,0,10,10,10,5,6,126376.0
10,0,10,10,10,5,5,129051.0
10,0,10,10,10,3,11,138653.0
10,0,10,10,10,3,9,131636.0
10,0,10,10,10,3,2,103906.0
10,0,10,10,10,7,10,111749.0
10,0,10,10,10,7,8,111749.0
10,0,10,10,10,7,1,61735.0
10,0,10,10,2,10,0,96336.0
10,0,10,10,2,10,6,101296.0
10,0,10,10,2,10,2,105090.0
10,0,10,10,2,7,6,79429.0
10,0,10,10,2,7,8,85200.0
10,0,10,10,2,7,5,84234.0
10,0,10,10,2,2,4,49310.0
10,0,10,10,2,2,9,105090.0
10,0,10,10,2,2,0,97543.0
10,0,10,10,7,8,4,47156.0
10,0,10,10,7,8,9,113870.0
10,0,10,10,7,8,1,63756.0
10,0,10,10,7,4,3,48903.0
10,0,10,10,7,4,1,30445.0
10,0,10,10,7,4,7,41005.0
10,0,10,10,7,7,0,99396.0
10,0,10,10,7,7,8,99652.0
10,0,10,10,7,7,9,99652.0
10,0,10,0,11,3,11,138442.0
10,0,10,0,11,3,10,132601.0
10,0,10,0,11,3,2,102611.0
10,0,10,0,11,5,8,141765.0
10,0,10,0,11,5,0,134271.0
10,0,10,0,11,5,5,140525.0
10,0,10,0,11,8,1,79454.0
10,0,10,0,11,8,5,140084.0
10,0,10,0,11,8,11,150573.0
10,0,10,0,8,2,10,108090.0
10,0,10,0,8,2,3,104176.0
10,0,10,0,8,2,11,115092.0
10,0,10,0,8,0,7,114579.0
10,0,10,0,8,0,6,131529.0
10,0,10,0,8,0,10,136440.0
10,0,10,0,8,9,10,136440.0
10,0,10,0,8,9,3,133739.0
10,0,10,0,8,9,0,136440.0
10,0,10,0,10,1,9,73662.0
10,0,10,0,10,1,10,73662.0
10,0,10,0,10,1,2,71762.0
10,0,10,0,10,5,6,129968.0
10,0,10,0,10,5,4,55468.0
10,0,10,0,10,5,7,107890.0
10,0,10,0,10,8,3,132735.0
10,0,10,0,10,8,10,136440.0
10,0,10,0,10,8,2,107590.0
7,7,0,9,2,0,5,48214.0
7,7,0,9,2,0,3,47702.0
7,7,0,9,2,0,0,48722.0
7,7,0,9,2,6,11,57954.0
7,7,0,9,2,6,10,47641.0
