h0,h1,h2,h3,h4,Final Score
4,0,8,5,4,28450.0
4,0,8,5,10,57782.0
4,0,8,5,8,57782.0
4,0,8,5,1,30410.0
4,0,8,3,1,28401.0
4,0,8,3,11,57631.0
4,0,8,3,7,44560.0
4,0,8,3,0,52054.0
4,0,8,1,0,28704.0
4,0,8,1,8,29400.0
4,0,8,1,5,29397.0
4,0,8,1,4,17640.0
4,0,8,10,9,57782.0
4,0,8,10,5,57782.0
4,0,8,10,11,64798.0
4,0,8,10,10,57782.0
4,0,5,9,11,62805.0
4,0,5,9,2,31872.0
4,0,5,9,8,57782.0
4,0,5,9,5,57781.0
4,0,5,10,5,55612.0
4,0,5,10,9,57782.0
4,0,5,10,7,46969.0
4,0,5,10,10,57782.0
4,0,5,4,0,27908.0
4,0,5,4,9,27989.0
4,0,5,4,6,27994.0
4,0,5,4,11,34626.0
4,0,5,11,7,57193.0
4,0,5,11,11,76821.0
4,0,5,11,5,65073.0
4,0,5,11,0,59400.0
4,0,2,10,3,31055.0
4,0,2,10,9,33092.0
4,0,2,10,2,33092.0
4,0,2,10,7,29623.0
4,0,2,6,5,32340.0
4,0,2,6,6,31633.0
4,0,2,6,4,20674.0
4,0,2,6,8,32440.0
4,0,2,2,5,32377.0
4,0,2,2,9,33092.0
4,0,2,2,11,38609.0
4,0,2,2,0,31228.0
4,0,2,0,9,31229.0
4,0,2,0,10,31229.0
4,0,2,0,0,31229.0
4,0,2,0,5,28807.0
4,0,1,9,0,28311.0
4,0,1,9,4,14914.0
4,0,1,9,11,39562.0
4,0,1,9,2,23420.0
4,0,1,11,2,24535.0
4,0,1,11,10,33855.0
4,0,1,11,5,32575.0
4,0,1,11,8,33855.0
4,0,1,3,4,15681.0
4,0,1,3,11,35704.0
4,0,1,3,2,22201.0
4,0,1,3,0,27098.0
4,0,1,5,1,28719.0
4,0,1,5,2,22537.0
4,0,1,5,6,28036.0
4,0,1,5,8,28747.0
4,1,0,11,0,30498.0
4,1,0,11,10,36256.0
4,1,0,11,1,34838.0
4,1,0,11,5,35447.0
4,1,0,5,7,27185.0
4,1,0,5,5,29455.0
4,1,0,5,9,29455.0
4,1,0,5,2,22795.0
4,1,0,7,1,28595.0
4,1,0,7,5,28665.0
4,1,0,7,11,36991.0
4,1,0,7,8,28665.0
4,1,0,3,11,35544.0
4,1,0,3,6,28429.0
4,1,0,3,3,27665.0
4,1,0,3,4,15453.0
4,1,10,9,11,40574.0
4,1,10,9,3,29527.0
4,1,10,9,4,17388.0
4,1,10,9,2,22587.0
4,1,10,7,3,27128.0
4,1,10,7,2,20966.0
4,1,10,7,11,35991.0
4,1,10,7,7,27841.0
4,1,10,11,7,37071.0
4,1,10,11,4,21779.0
4,1,10,11,8,38776.0
4,1,10,11,10,38776.0
4,1,10,2,1,19733.0
4,1,10,2,8,22987.0
4,1,10,2,3,22030.0
4,1,10,2,5,22395.0
4,1,6,9,6,29255.0
4,1,6,9,0,28403.0
4,1,6,9,3,28343.0
4,1,6,9,10,29247.0
4,1,6,2,10,22157.0
4,1,6,2,0,20854.0
