h0,h1,h2,h3,h4,Final Score
1,5,4,1,0,37722.0
1,5,4,1,3,37787.0
1,5,4,1,6,35613.0
1,5,4,1,4,18732.0
1,5,4,7,0,32439.0
1,5,4,7,7,31751.0
1,5,4,7,11,45911.0
1,5,4,7,6,32938.0
1,5,4,0,7,31379.0
1,5,4,0,11,46529.0
1,5,4,0,6,36191.0
1,5,4,0,1,37715.0
1,5,4,4,11,31747.0
1,5,4,4,1,17164.0
1,5,4,4,6,17230.0
1,5,4,4,0,16564.0
1,5,6,1,1,68046.0
1,5,6,1,11,76991.0
1,5,6,1,2,64606.0
1,5,6,1,6,65416.0
1,5,6,11,0,67417.0
1,5,6,11,11,83395.0
1,5,6,11,6,71249.0
1,5,6,11,5,73616.0
1,5,6,6,5,63845.0
1,5,6,6,0,63839.0
1,5,6,6,6,62384.0
1,5,6,6,7,53213.0
1,5,6,7,1,54372.0
1,5,6,7,7,42228.0
1,5,6,7,11,66677.0
1,5,6,7,4,26783.0
1,5,5,11,4,32708.0
1,5,5,11,1,72079.0
1,5,5,11,5,74149.0
1,5,5,11,6,69791.0
1,5,5,4,3,28805.0
1,5,5,4,1,29715.0
1,5,5,4,2,23141.0
1,5,5,4,5,29116.0
1,5,5,2,1,66082.0
1,5,5,2,7,59037.0
1,5,5,2,2,67852.0
1,5,5,2,4,29458.0
1,5,5,5,3,68437.0
1,5,5,5,2,67582.0
1,5,5,5,7,60361.0
1,5,5,5,5,70745.0
1,5,11,5,11,90429.0
1,5,11,5,1,74795.0
1,5,11,5,5,76985.0
1,5,11,5,2,70131.0
1,5,11,2,7,61504.0
1,5,11,2,4,30999.0
1,5,11,2,1,70170.0
1,5,11,2,3,68656.0
1,5,11,3,3,70111.0
1,5,11,3,1,69945.0
1,5,11,3,0,70681.0
1,5,11,3,5,71263.0
1,5,11,11,1,81629.0
1,5,11,11,5,85294.0
1,5,11,11,7,67079.0
1,5,11,11,3,75238.0
1,7,1,1,6,59728.0
1,7,1,1,2,56718.0
1,7,1,1,0,60817.0
1,7,1,1,11,71225.0
1,7,1,6,5,58499.0
1,7,1,6,3,58774.0
1,7,1,6,1,60462.0
1,7,1,6,4,28044.0
1,7,1,11,0,62251.0
1,7,1,11,7,63328.0
1,7,1,11,1,67267.0
1,7,1,11,4,34206.0
1,7,1,2,2,56858.0
1,7,1,2,4,25862.0
1,7,1,2,5,56219.0
1,7,1,2,7,47955.0
1,7,4,4,6,22752.0
1,7,4,4,7,21179.0
1,7,4,4,0,22554.0
1,7,4,4,3,22515.0
1,7,4,6,0,30173.0
1,7,4,6,7,26284.0
1,7,4,6,3,30283.0
1,7,4,6,11,36368.0
1,7,4,1,11,35995.0
1,7,4,1,3,30090.0
1,7,4,1,5,29436.0
1,7,4,1,0,30036.0
1,7,4,2,7,20878.0
1,7,4,2,3,21727.0
1,7,4,2,1,19096.0
1,7,4,2,5,23355.0
1,7,7,0,6,49253.0
1,7,7,0,7,43933.0
1,7,7,0,2,42151.0
1,7,7,0,5,49508.0
1,7,7,3,11,54928.0
1,7,7,3,1,49498.0
1,7,7,3,5,50338.0
1,7,7,3,2,41918.0
1,7,7,5,5,51131.0
1,7,7,5,11,62062.0
1,7,7,5,2,42041.0
1,7,7,5,6,50518.0
1,7,7,1,2,42480.0
1,7,7,1,0,50315.0
1,7,7,1,1,51890.0
1,7,7,1,3,49134.0
1,7,0,1,4,23340.0
1,7,0,1,7,51891.0
1,7,0,1,1,61403.0
1,7,0,1,6,59461.0
1,7,0,6,0,60264.0
1,7,0,6,5,59374.0
1,7,0,6,11,68746.0
1,7,0,6,6,59129.0
1,7,0,4,1,28745.0
1,7,0,4,5,28922.0
1,7,0,4,6,29025.0
