h0,h1,h2,h3,h4,Final Score
10,7,6,9,10,107060.0
10,7,6,9,6,99587.0
10,7,6,9,7,88264.0
10,7,6,9,1,61048.0
10,7,6,0,2,74813.0
10,7,6,0,0,106703.0
10,7,6,0,4,33871.0
10,7,6,0,9,106703.0
10,7,6,3,8,103456.0
10,7,6,3,7,82944.0
10,7,6,3,11,111175.0
10,7,6,3,6,102016.0
10,7,6,1,11,68234.0
10,7,6,1,7,52529.0
10,7,6,1,5,59949.0
10,7,6,1,0,56687.0
10,7,0,10,4,52251.0
10,7,0,10,6,107404.0
10,7,0,10,0,111501.0
10,7,0,10,5,111501.0
10,7,0,2,10,82941.0
10,7,0,2,9,82941.0
10,7,0,2,4,36107.0
10,7,0,2,6,79215.0
10,7,0,0,5,108212.0
10,7,0,0,11,123411.0
10,7,0,0,7,92993.0
10,7,0,0,9,111501.0
10,7,0,1,0,60475.0
10,7,0,1,5,63269.0
10,7,0,1,8,63269.0
10,7,0,1,11,71694.0
10,7,5,10,2,79295.0
10,7,5,10,8,109105.0
10,7,5,10,9,109105.0
10,7,5,10,6,106382.0
10,7,5,5,7,87246.0
10,7,5,5,6,100513.0
10,7,5,5,4,45886.0
10,7,5,5,2,76412.0
10,7,5,4,3,40456.0
10,7,5,4,2,27599.0
10,7,5,4,7,40482.0
10,7,5,4,0,41450.0
10,7,5,2,3,76236.0
10,7,5,2,5,78803.0
10,7,5,2,0,75889.0
10,7,5,2,6,77391.0
10,7,9,2,4,33594.0
10,7,9,2,0,79276.0
10,7,9,2,5,82731.0
10,7,9,2,2,83852.0
10,7,9,3,4,44377.0
10,7,9,3,11,115251.0
10,7,9,3,0,105809.0
10,7,9,3,6,101063.0
10,7,9,0,5,109489.0
10,7,9,0,6,105935.0
10,7,9,0,2,80984.0
10,7,9,0,0,111504.0
10,7,9,1,7,53365.0
10,7,9,1,10,62486.0
10,7,9,1,6,57922.0
10,7,9,1,3,59697.0
10,2,0,1,2,70045.0
10,2,0,1,10,70465.0
10,2,0,1,4,28704.0
10,2,0,1,3,65916.0
10,2,0,7,1,57892.0
10,2,0,7,11,89057.0
10,2,0,7,10,82744.0
10,2,0,7,7,74590.0
10,2,0,2,0,99903.0
10,2,0,2,1,70435.0
10,2,0,2,3,98084.0
10,2,0,2,10,99905.0
10,2,0,4,2,32764.0
10,2,0,4,4,17130.0
10,2,0,4,10,42424.0
10,2,0,4,7,37013.0
10,2,2,4,2,28179.0
10,2,2,4,0,36577.0
10,2,2,4,3,37179.0
10,2,2,4,4,22062.0
10,2,2,10,4,41158.0
10,2,2,10,10,105380.0
10,2,2,10,6,100531.0
10,2,2,10,0,100068.0
10,2,2,5,2,102569.0
10,2,2,5,7,83851.0
10,2,2,5,8,103489.0
10,2,2,5,9,103489.0
10,2,2,1,2,72820.0
10,2,2,1,3,69203.0
10,2,2,1,7,60701.0
10,2,2,1,11,85490.0
10,2,4,1,0,28507.0
10,2,4,1,3,28373.0
10,2,4,1,5,29028.0
10,2,4,1,2,22018.0
10,2,4,5,11,43824.0
10,2,4,5,6,37247.0
10,2,4,5,1,28736.0
10,2,4,5,0,35271.0
10,2,4,4,5,20565.0
10,2,4,4,8,20573.0
10,2,4,4,11,30812.0
10,2,4,4,3,19568.0
10,2,4,7,6,28934.0
10,2,4,7,11,42516.0
10,2,4,7,10,30654.0
10,2,4,7,3,29289.0
10,2,6,1,4,26868.0
10,2,6,1,8,71094.0
10,2,6,1,10,71094.0
10,2,6,1,3,65821.0
10,2,6,0,2,93561.0
10,2,6,0,9,96601.0
10,2,6,0,5,94907.0
10,2,6,0,0,96601.0
10,2,6,7,10,85398.0
10,2,6,7,5,84964.0
10,2,6,7,6,80393.0
10,2,6,7,2,74398.0
10,2,6,10,2,97772.0
10,2,6,10,10,101932.0
10,2,6,10,1,71598.0
10,2,6,10,4,36631.0
10,9,0,3,11,134635.0
10,9,0,3,2,102178.0
10,9,0,3,9,132138.0
10,9,0,3,5,130140.0
10,9,0,5,10,134620.0
10,9,0,5,9,134620.0
10,9,0,5,8,134620.0
10,9,0,5,3,130327.0
10,9,0,2,4,41009.0
10,9,0,2,10,106160.0
10,9,0,2,8,106160.0
10,9,0,2,9,106160.0
10,9,0,1,5,72300.0
10,9,0,1,3,69569.0
10,9,0,1,7,62833.0
10,9,0,1,1,73740.0
10,9,10,6,2,96769.0
10,9,10,6,8,128649.0
10,9,10,6,10,128649.0
10,9,10,6,1,69769.0
